DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
833541.75,13.04,0.23,10.76,3.28,0,0,0,0,0,0,
833521.73,0.02,0,0.03,0,0,0,0,0,0,0,
833501.71,0.08,0.01,0.02,0.13,0,0,0,0,0,0,
833481.69,0,0,0,0,0,0,0,0,0,0,
833461.68,2.92,0.05,3.51,0.95,0,0,0,0,0,0,
833441.66,0,0,0,0,0,0,0,0,0,0,
833421.64,0,0,0,0,0,0,0,0,0,0,
833401.62,0.04,0,0.02,0.01,0,0,0,0,0,0,
833381.60,0,0,0.02,0.04,0,0,0,0,0,0,
833361.59,0.01,0,0.04,0.01,0,0,0,0,0,0,
833341.57,0,0,0,0,0,0,0,0,0,0,
833321.55,0,0,0.01,0.01,0,0,0,0,0,0,
833301.53,0.03,0,0.03,0.01,0,0,0,0,0,0,
833281.52,0.24,0.01,0.04,0.06,0,0,0,0,0,0,
833261.50,1.38,0.03,0.8,0.24,0,0,0,0,0,0,
833241.48,0,0,0,0,0,0,0,0,0,0,
833221.46,0.01,0,0.01,0.04,0,0,0,0,0,0,
833201.44,0.21,0,0.12,0.05,0,0,0,0,0,0,
833181.42,0.93,0.02,0.44,0.17,0,0,0,0,0,0,
833161.40,1.59,0.03,1,0.28,0,0,0,0,0,0,
833141.38,0.41,0.02,0.38,0.2,0,0,0,0,0,0,
833121.34,97.55,3.22,91.29,53.37,0,0,28.46,7.56,28.53,7.53,
833101.32,93.04,9.37,63.37,132.93,0,0,210.55,42.41,215.36,42.2,
833081.29,102.63,9.48,68.75,134.66,0,0,213.67,41.62,213.5,41.4,
833061.25,95.75,8.99,63.97,127.54,0,0,210.91,43.5,214.24,43.28,
833041.23,93.81,9.4,65.11,137.01,0,0,202.04,43.5,207.83,43.28,
833021.20,90.76,9.31,63.18,135.15,0,0,209.82,41.61,216.08,41.4,
833001.17,91.41,9.31,60.68,133.59,0,0,210.43,42.69,216.75,42.47,
832981.15,92.33,9.3,62.8,133.78,0,0,211.17,43.5,216.01,43.28,
832961.13,100.87,9.37,72.39,140.33,0,0,202,41.61,206.6,41.4,
832941.10,100.87,9.39,63.89,143.03,0,0,210.42,43.5,216.76,43.28,
832921.07,99.38,8.97,63.17,137.41,0,0,207.98,43.5,216.43,43.28,
832901.05,100.37,9.23,63.73,142.65,0,0,202.56,43.5,208.39,43.28,
832881.02,102.59,9.8,65.13,145.67,0,0,209.4,41.61,216.51,41.4,
832861.00,98.02,9.78,64.24,146.97,0,0,211.59,43.5,215.58,43.28,
832840.97,100.23,10.39,64.57,153.35,0,0,202.61,43.5,207.26,43.28,
832820.94,99.91,10.32,63.42,152.03,0,0,208.14,41.61,217.76,41.4,
832800.92,97.76,9.91,65.54,149.45,0,0,211.6,43.5,215.57,43.28,
832780.89,100.08,10.24,64.91,150.77,0,0,206.35,43.5,212.31,43.28,
832760.86,100.78,10.39,65.25,154.36,0,0,205.58,43.49,211.23,43.28,
832740.83,110.95,10.4,73.12,155.63,0,0,211.21,41.61,214.69,41.4,
832720.79,124.48,10.64,86.68,159.84,0,0,200.47,43.5,209.4,43.28,
832700.77,102.18,10.7,67.95,159.49,0,0,210.01,41.61,215.89,41.4,
832680.71,303.01,13.3,273.54,205.22,0,0,155.17,32.15,156.96,31.99,
832660.63,475.13,15.31,450.85,228.68,0,0,27.95,5.67,27.77,5.64,
832640.57,168.45,5.32,166.32,103.67,0,0,0,0,0,0,
832620.52,123.96,2.75,121.29,50.29,0,0,0,0,0,0,
832600.48,107.93,3.2,110.07,50.3,0,0,0,0,0,0,
832580.43,89.27,3.63,88.34,57.3,0,0,0,0,0,0,
832560.40,133.92,2.97,137.65,46.92,0,0,0,0,0,0,
832540.33,189.85,5.68,178.38,90.47,0,0,0,0,0,0,
832520.27,199.4,7.54,182.36,113.59,0,0,0,0,0,0,
832500.24,148.05,6.98,146.04,112.26,0,0,0,0,0,0,
832480.21,125.47,1.48,121.34,19.67,0,0,0,0,0,0,
832460.17,78.96,0.51,72.51,7.1,0,0,0,0,0,0,
