DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
112804.94,13.14,0.19,11.77,3.04,0,0,0,0,0,0,
112784.93,0.67,0.01,0.31,0.1,0,0,0,0,0,0,
112764.91,0.06,0,0.07,0.07,0,0,0,0,0,0,
112744.89,0.05,0,0.12,0.11,0,0,0,0,0,0,
112724.88,0.2,0.01,0.19,0.08,0,0,0,0,0,0,
112704.86,0,0,0,0,0,0,0,0,0,0,
112684.84,0.44,0.01,0.24,0.07,0,0,0,0,0,0,
112664.82,0.13,0,0.21,0.05,0,0,0,0,0,0,
112644.80,0.67,0.01,1.44,0.4,0,0,0,0,0,0,
112624.78,1.66,0.03,1.22,0.45,0,0,0,0,0,0,
112604.74,86.54,1.8,81.16,38.53,0,0,43.5,3.76,48.13,3.76,
112584.72,38.23,1.58,29.44,21.32,0,0,203.07,14.11,226.84,14.11,
112564.70,36.11,1.48,28,19.87,0,0,202.74,15.05,229.99,15.05,
112544.68,37.9,1.55,28.29,19.51,0,0,202.16,15.05,223.73,15.05,
112524.66,37.08,1.38,27.98,16.16,0,0,202.17,14.11,227.74,14.11,
112504.64,36.03,1.3,27.45,16.42,0,0,201.09,15.05,228.35,15.05,
112484.62,40.34,1.74,30.84,21.63,0,0,202.54,15.05,226.65,15.05,
112464.60,36.57,1.62,28.13,20.14,0,0,202.67,14.11,227.24,14.11,
112444.57,37.23,1.63,28.57,19.92,0,0,200.13,15.05,222.43,15.05,
112424.55,36.69,1.66,28.82,20.51,0,0,207.4,15.05,230.25,15.05,
112404.53,36.11,1.57,28.04,20.13,0,0,202.31,14.11,227.6,14.11,
112384.51,37.1,1.64,28.98,21.88,0,0,197.84,15.05,223.2,15.05,
112364.48,40.44,1.66,31.88,21.87,0,0,202.93,14.11,225.44,14.11,
112344.46,35.75,1.5,28.37,19.94,0,0,205.43,14.14,228.79,14.14,
112324.44,36.35,1.6,28.19,21.13,0,0,199.61,15.05,224.94,15.05,
112304.42,36.65,1.58,28.32,20.64,0,0,201.91,14.11,228,14.11,
112284.40,36.91,1.55,28.88,20.67,0,0,199.5,15.05,224.12,15.05,
112264.38,37.32,1.62,28.38,21.08,0,0,204.85,15.05,230.27,15.05,
112244.36,37.74,1.65,29.72,21.93,0,0,200.39,14.11,229.52,14.11,
112224.34,37,1.52,28.93,20.06,0,0,201.78,15.05,220.79,15.05,
112204.32,38.04,1.62,29.55,21.02,0,0,206.8,15.05,230.85,15.05,
112184.29,39.46,1.38,31.62,17.49,0,0,203.72,14.11,226.18,14.11,
112164.27,37.74,1.4,29.18,17.95,0,0,198.17,15.05,222.86,15.05,
