DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
89527.12,13.09,0.2,12.87,3.46,0,0,0,0,0,0,
89507.10,0.02,0,0.42,0.2,0,0,0,0,0,0,
89487.08,0.04,0.01,0.01,0.03,0,0,0,0,0,0,
89467.06,0.66,0.02,0.96,0.34,0,0,0,0,0,0,
89447.04,4.28,0.06,4.17,1,0,0,0,0,0,0,
89427.02,2.14,0.03,2.02,0.56,0,0,0,0,0,0,
89406.97,110.76,2.79,114.49,47.2,0,0,0,0,0,0,
89386.80,150.69,4.27,146.14,68.25,0,0,0,0,0,0,
89366.78,1.72,0,1.91,0.03,0,0,0,0,0,0,
89346.77,0,0,0,0,0,0,0,0,0,0,
89326.75,0.02,0,0.01,0,0,0,0,0,0,0,
89306.73,0.08,0,0.03,0,0,0,0,0,0,0,
89286.71,0.03,0,0.06,0.01,0,0,0,0,0,0,
89266.70,0.03,0,0.03,0.01,0,0,0,0,0,0,
89246.68,0,0,0,0,0,0,0,0,0,0,
89226.66,0.01,0,0.02,0,0,0,0,0,0,0,
89206.64,0.03,0,0.01,0,0,0,0,0,0,0,
89186.63,2.48,0,2.82,0.01,0,0,0,0,0,0,
89166.61,0,0,0.01,0,0,0,0,0,0,0,
89146.59,0.47,0,0.29,0.01,0,0,0,0,0,0,
89126.57,0.06,0,0.05,0,0,0,0,0,0,0,
89106.55,0.06,0,0.3,0,0,0,0,0,0,0,
89086.54,2.13,0,3.91,0.03,0,0,0,0,0,0,
89066.52,73.02,0,79.11,0.45,0,0,0,0,0,0,
89046.50,83.87,0.39,104.53,7.35,0,0,0,0,0,0,
89026.48,0.06,0,0.03,0.03,0,0,0,0,0,0,
89006.46,0.06,0,0.01,0.01,0,0,0,0,0,0,
88986.44,0.68,0.01,1.25,0.36,0,0,0,0,0,0,
88966.42,0.01,0,0,0.04,0,0,0,0,0,0,
88946.40,4.26,0.07,3.97,0.97,0,0,0,0,0,0,
88926.39,2.16,0.03,2,0.76,0,0,0,0,0,0,
88906.34,101.69,2.5,93.17,39.26,0,0,240.4,139.24,247.44,139.24,
88886.31,26.98,1.51,22.52,20.52,0,0,704.54,397.06,724.9,397.05,
88866.14,27.58,1.75,21.93,23.04,0,0,681.52,396.35,689.67,396.34,
88846.12,25.17,1.51,20.8,20.19,0,0,718.87,416.77,728.59,416.77,
88826.09,28.59,1.72,22.05,22.99,0,0,695.14,385.46,692.31,385.46,
88805.96,25.63,1.66,19.95,21.28,0,0,702.17,410.81,703.66,410.8,
88785.93,26.73,1.53,21,19.75,0,0,710.37,397.19,719.07,397.2,
88765.72,27.8,1.72,21.86,23.89,0,0,675.55,395.14,692.13,395.14,
88745.68,25.68,1.52,20.98,21.32,0,0,716.36,416.77,726.69,416.77,
88725.64,26.22,1.66,20.88,23.28,0,0,696.77,388.68,697.61,388.68,
88705.44,27.74,1.9,21.84,25.56,0,0,687.97,406,698.12,405.98,
88685.41,25.97,1.64,20.54,21.89,0,0,711.77,401.59,724.88,401.59,
88665.30,26.28,1.79,20.51,23.45,0,0,683.69,395.14,693.58,395.14,
88645.25,25.66,1.66,20.15,21.77,0,0,711.47,416.77,724.99,416.77,
88625.22,28.55,1.95,22.74,25.92,0,0,692.36,388.24,700.54,388.23,
88605.07,28.7,2.01,22.51,26.32,0,0,692.53,407.48,700.14,407.49,
88585.04,26.23,1.88,21.15,24.21,0,0,712.76,398,717.52,398.01,
88564.87,26.98,2.01,21.09,26,0,0,675.68,395.44,698.26,395.44,
88544.82,28.01,1.83,22.2,24.25,0,0,716.65,416.77,721.62,416.77,
88524.80,29,1.95,23.4,26.25,0,0,684.83,385.46,700.9,385.46,
88504.61,30.23,1.93,24.95,26.52,0,0,691.84,409.25,707.62,409.26,
88484.59,26.69,1.81,21.11,24.36,0,0,708.04,395.95,721.4,395.96,
88464.34,38.02,2.07,31.09,29.92,0,0,673.81,394.64,683.84,394.64,
88444.31,27.71,1.83,22.84,25.56,0,0,719.62,408.86,727.84,408.84,
88424.28,29.21,1.99,23.83,27.66,0,0,683.01,389.15,691.3,389.16,
88404.22,28.16,1.84,22.77,25.68,0,0,711.12,416.77,721.51,416.77,
88384.17,181.48,4.7,178.52,77.46,0,0,552.39,314.23,550.03,314.23,
88363.68,301.51,7.03,284.04,109.77,0,0,394.42,235.6,397.16,235.6,
88343.62,166.76,4.82,156.14,73.94,0,0,542.21,312.35,550.68,312.35,
88323.60,26.62,1.84,21.06,24.29,0,0,707.88,395.27,721.55,395.28,
88303.57,26.65,1.93,20.44,24.9,0,0,682.06,403.64,698.22,403.62,
88283.55,25.66,1.79,19.84,23,0,0,720.96,413.55,726.5,413.55,
88263.53,27.36,1.95,20.92,25.15,0,0,695.13,387.2,698.83,387.19,
88243.49,25.2,1.88,19.65,24.46,0,0,707.91,413.55,710.42,413.55,
88223.47,27.3,1.81,21.39,23.6,0,0,707.4,396.96,722.03,396.97,
88203.41,29.36,1.97,23.71,25.96,0,0,686.95,401.74,689.25,401.75,
88183.39,26.18,1.79,19.89,23.08,0,0,718.01,414.33,729.59,414.33,
88163.36,27.22,2.01,21.5,25.73,0,0,692.8,384.99,700.24,385.01,
88143.35,27.2,2.05,21.28,25.88,0,0,705.05,415.16,716.21,415.16,
88123.33,28.64,1.98,22.19,25.13,0,0,699.42,391.62,706.8,391.64,
88103.30,26.84,2.07,20.49,26.16,0,0,690.75,408.62,703.76,408.61,
88083.27,26.28,1.9,20.56,24.45,0,0,711.53,400.72,723.79,400.72,
88063.13,29.16,2.1,22.2,26.43,0,0,682.24,394.97,685.09,394.96,
88043.08,30.78,1.99,24.61,24.8,0,0,714.43,416.77,724.1,416.77,
88023.04,58.19,3.68,49.07,36.12,0,0,425.13,243.67,429.79,243.67,
88002.99,137.19,9.78,128.7,147.87,0,0,0,0,0,0,
87982.93,105.81,6.39,97.22,71.76,0,0,0,0,0,0,
87962.87,233.24,10.04,234.1,118.11,0,0,0,0,0,0,
87942.84,98.9,5.51,92.36,47.33,0,0,0,0,0,0,
87922.82,12.29,2.51,15.62,13.71,0,0,0,0,0,0,
87902.80,12.77,5.39,13.29,22.78,0,0,0,0,0,0,
87882.77,23.8,5.71,23.68,26.44,0,0,0,0,0,0,
87862.75,28.78,3.85,28.06,21.32,0,0,0,0,0,0,
87842.73,5.54,5.19,8.27,22.35,0,0,0,0,0,0,
87822.70,50.3,5.39,50.61,31.84,0,0,0,0,0,0,
87802.67,16.76,4.59,18.91,25.16,0,0,0,0,0,0,
87782.65,25.09,4.91,27.45,29.17,0,0,0,0,0,0,
87762.60,71.65,4.53,69.35,49.48,0,0,0,0,0,0,
87742.58,26.36,6.46,27.49,44.99,0,0,0,0,0,0,
87722.56,12.72,5.06,12.77,27.37,0,0,0,0,0,0,
87702.53,38.6,4.16,45.28,31.83,0,0,0,0,0,0,
87682.51,10.8,5.61,12.75,24.75,0,0,0,0,0,0,
87662.48,52.06,5.01,53.7,35.27,0,0,0,0,0,0,
87642.46,23.97,6.55,25.16,39.04,0,0,0,0,0,0,
