DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
856146.66,14.47,0.24,11.59,3.32,0,0,0,0,0,0,
856126.64,0,0,0,0,0,0,0,0,0,0,
856106.62,0,0,0,0.01,0,0,0,0,0,0,
856086.61,0.03,0,0.06,0.08,0,0,0,0,0,0,
856066.59,0,0,0,0,0,0,0,0,0,0,
856046.57,0.01,0.01,0.06,0.12,0,0,0,0,0,0,
856026.55,3.94,0.04,3.41,0.64,0,0,0,0,0,0,
856006.53,0,0,0,0,0,0,0,0,0,0,
855986.51,0.01,0,0.06,0.04,0,0,0,0,0,0,
855966.50,0,0,0,0,0,0,0,0,0,0,
855946.48,0.05,0,0.08,0.03,0,0,0,0,0,0,
855926.46,0,0,0,0.01,0,0,0,0,0,0,
855906.44,0,0,0,0,0,0,0,0,0,0,
855886.42,0.06,0,0.03,0.06,0,0,0,0,0,0,
855866.41,1.26,0.03,1.18,0.32,0,0,0,0,0,0,
855846.39,0.01,0,0.06,0.08,0,0,0,0,0,0,
855826.37,1.3,0.04,1.27,0.52,0,0,0,0,0,0,
855806.35,0.01,0.01,0.03,0.06,0,0,0,0,0,0,
855786.34,5.97,0.08,4.66,1.31,0,0,0,0,0,0,
855766.32,0.01,0,0.14,0.06,0,0,0,0,0,0,
855746.30,2.48,0.03,2.71,0.72,0,0,0,0,0,0,
855726.28,0.4,0,1.11,0.2,0,0,0,0,0,0,
855706.26,0.04,0,0.04,0.04,0,0,0,0,0,0,
855686.24,0.03,0,0.15,0.05,0,0,0,0,0,0,
855666.23,1.24,0.02,1.6,0.35,0,0,0,0,0,0,
855646.21,3.93,0.06,4.17,1.09,0,0,0,0,0,0,
855626.14,185.86,5.48,193.72,88.69,0,0,0,0,0,0,
855606.09,71.65,1.79,74.34,30.18,0,0,0,0,0,0,
855586.07,0,0,0,0,0,0,0,0,0,0,
855566.05,0.03,0,0.05,0.04,0,0,0,0,0,0,
855546.04,0.21,0,0.12,0.06,0,0,0,0,0,0,
855526.02,3.16,0.03,2.73,0.47,0,0,0,0,0,0,
855506.00,0.03,0,0.03,0.03,0,0,0,0,0,0,
855485.98,0,0,0,0.01,0,0,0,0,0,0,
855465.96,0.01,0,0.2,0.1,0,0,0,0,0,0,
855445.95,0.01,0,0.03,0.01,0,0,0,0,0,0,
855425.93,0.05,0,0.33,0.12,0,0,0,0,0,0,
855405.91,0.01,0,0.01,0.01,0,0,0,0,0,0,
855385.89,0.82,0.01,1.02,0.15,0,0,0,0,0,0,
855365.87,0.35,0,0.48,0.11,0,0,0,0,0,0,
855345.85,0.14,0,0.33,0.12,0,0,0,0,0,0,
855325.83,0.06,0,0.12,0.04,0,0,0,0,0,0,
855305.81,2.57,0.05,2.82,0.81,0,0,0,0,0,0,
855285.77,99.42,2.73,94.25,37.55,0,0,149,6.94,144.71,6.66,
855265.74,33.97,1.4,33.07,20,0,0,291.36,13.87,296.07,13.33,
855245.72,33.27,1.38,32.84,19.78,0,0,309.03,14,299.17,13.4,
855225.69,32.59,1.39,31.29,20.22,0,0,303.89,13.87,298.05,13.33,
855205.67,35.01,1.28,34.67,19.06,0,0,297.66,13.87,292.15,13.33,
855185.65,32.49,1.23,31.57,18.15,0,0,297.57,13.87,294.36,13.33,
855165.62,33.68,1.33,32.13,19.61,0,0,304.68,13.87,295.61,13.33,
855145.58,52.1,1.4,48.92,21.74,0,0,292.97,13.87,277.7,13.33,
855125.56,33.46,1.28,31.82,19,0,0,301.73,13.87,300.82,13.33,
855105.53,33.88,1.26,33.15,18.93,0,0,301.03,15.2,299.37,14.66,
855085.51,34.38,1.27,32.73,18.68,0,0,308.44,13.93,303.12,13.33,
855065.49,32.55,1.28,31.2,18.76,0,0,297.71,13.87,289.71,13.33,
855045.46,33.72,1.32,32.51,19.88,0,0,298.75,13.87,291.05,13.33,
855025.44,35.84,1.36,34.11,19.65,0,0,303.88,13.87,297.8,13.33,
855005.41,34.37,1.42,32.77,20.94,0,0,295.96,13.87,294.58,13.33,
854985.39,34.45,1.36,32.94,20.25,0,0,301.04,15.26,306.42,14.66,
854965.37,34.82,1.46,31.93,18.89,0,0,298.91,13.87,303.69,13.33,
854945.34,33.91,1.47,32.99,17.25,0,0,295.08,13.87,294.72,13.33,
854925.32,32.99,1.46,31.06,17.05,0,0,293.58,13.87,296.34,13.33,
854905.29,36.59,1.49,35.2,18.25,0,0,302.78,13.87,301.4,13.33,
854885.25,61.97,1.95,60.39,26.3,0,0,297.55,13.87,287.19,13.33,
854865.21,33.95,1.43,32.36,17.26,0,0,298.6,13.87,288.82,13.33,
854845.19,34.36,1.24,33.25,16,0,0,306.59,15.26,304.8,14.66,
854825.16,35.41,1.37,34.66,21.38,0,0,301.67,13.87,296.91,13.33,
854805.13,34.65,1.35,34.33,20.59,0,0,296.61,13.87,290.81,13.33,
854785.10,32.96,1.41,32.34,21.75,0,0,295.71,13.87,294.1,13.33,
854765.08,33.16,1.42,32.49,21.82,0,0,302.57,13.87,293.98,13.33,
854745.06,33.35,1.53,33.31,23.28,0,0,300.62,13.87,295.12,13.33,
854725.03,34.11,1.5,34.22,22.85,0,0,302.76,15.2,297.64,14.66,
854705.00,34.84,1.48,34.2,23.3,0,0,307.73,13.93,303.82,13.33,
854684.97,33.71,1.38,34.58,22.06,0,0,297.74,13.87,289.68,13.33,
854664.95,33.82,1.38,33.24,22,0,0,296.39,13.87,293.42,13.33,
854644.92,34.45,1.5,34.65,23.64,0,0,296.9,13.87,294.72,13.33,
854624.88,40.52,1.61,40.94,25.88,0,0,297.97,13.87,301.94,13.33,
854604.83,306.86,6.33,305.39,111.33,0,0,200.58,9.71,210.62,9.33,
854584.77,274.08,6.29,269.02,103.55,0,0,222.87,11.1,227.82,10.66,
854564.75,32.91,1.22,32.85,19.39,0,0,298.51,13.87,291.41,13.33,
854544.72,33.89,1.31,33.37,20.86,0,0,307.34,13.87,296.85,13.33,
854524.69,37.21,1.29,36.5,20.41,0,0,292.47,15.2,295.36,14.66,
854504.63,36.05,1.25,35.42,19.69,0,0,310.68,13.93,302.79,13.33,
854484.61,35.01,1.23,34.66,19.49,0,0,294.48,13.87,292.94,13.33,
854464.58,33.28,1.21,32.49,18.93,0,0,293.82,13.87,295.98,13.33,
854444.56,33.6,1.2,33.67,19.11,0,0,302.58,13.87,292.91,13.33,
854424.53,34.33,1.4,33.88,22.1,0,0,291.28,13.87,305.26,13.33,
854404.51,33.79,1.34,34.06,21.55,0,0,304.58,15.2,295.83,14.66,
854384.48,34.27,1.3,34.12,20.72,0,0,311.27,13.87,299.73,13.33,
854364.45,32.56,1.29,32.12,20.35,0,0,295.76,13.87,294.05,13.33,
854344.43,33.06,1.31,33,20.68,0,0,301.13,13.87,288.79,13.33,
854324.40,34.71,1.32,34.52,20.65,0,0,301.24,13.87,296.67,13.33,
854304.37,38.22,1.54,37.3,23.86,0,0,299.29,13.87,291.98,13.33,
854284.32,223.24,15.9,226.21,256.2,0,0,87.25,4.16,88.98,4,
854264.29,10.81,0.82,11.14,12.96,0,0,0,0,0,0,
854244.22,169.05,8.86,167.42,131.5,0,0,0,0,0,0,
854224.16,146.34,3.17,143.77,43.9,0,0,0,0,0,0,
854204.09,142.84,8.27,145.1,132.56,0,0,0,0,0,0,
854183.97,103.2,5.2,99.31,83.98,0,0,0,0,0,0,
854163.89,135.07,3.46,134.8,54.3,0,0,0,0,0,0,
854143.81,152.46,5.03,147.74,80.52,0,0,0,0,0,0,
854123.70,215.73,6.08,201.09,95.04,0,0,0,0,0,0,
854103.62,142.02,8.33,143.58,133.66,0,0,0,0,0,0,
854083.53,138.54,1.81,138.21,27.58,0,0,0,0,0,0,
854063.46,68.67,0.48,66.85,6.28,0,0,0,0,0,0,
854043.40,73.94,0.58,72.31,6.93,0,0,0,0,0,0,
854023.32,65.14,0.39,62.89,5.23,0,0,0,0,0,0,
854003.27,65.42,0.75,68.88,12.77,0,0,0,0,0,0,
853983.20,62.44,0.54,65.47,7.71,0,0,0,0,0,0,
853963.13,80.29,0.85,79.45,14.96,0,0,0,0,0,0,
853943.06,57.63,0.43,54.44,7.16,0,0,0,0,0,0,
853922.99,59.4,0.89,57.51,13.9,0,0,0,0,0,0,
853902.91,127.6,1.79,126.46,30.8,0,0,0,0,0,0,
853882.84,43.55,0.2,40.94,4.9,0,0,0,0,0,0,
853862.77,52.59,0.3,51.08,7.45,0,0,0,0,0,0,
853842.72,35.66,0.24,29.99,4.08,0,0,0,0,0,0,
853822.68,22.76,0.16,19.76,3.4,0,0,0,0,0,0,
853802.63,65.04,0.66,55.19,11.71,0,0,0,0,0,0,
853782.56,84.68,1.2,76.54,17.51,0,0,0,0,0,0,
853762.48,47.98,0.48,41.02,7.94,0,0,0,0,0,0,
853742.42,46.19,0.7,41.43,9.97,0,0,0,0,0,0,
853722.35,78.82,2.92,79.83,52.48,0,0,0,0,0,0,
