DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
81866.28,16.4,0.28,14.21,4.32,0,0,0,0,0,0,
81846.27,0.22,0,0.51,0.12,0,0,0,0,0,0,
81826.25,0.57,0.04,0.52,0.7,0,0,0,0,0,0,
81806.22,7.82,0.09,6.82,1.34,0,0,0,0,0,0,
81786.18,31.99,0.64,29.3,12.09,0,0,0,0,0,0,
81766.12,162.15,4.14,145.86,69.1,0,0,0,0,0,0,
81746.03,232.18,7.32,209.14,115.6,0,0,62.87,9.5,61.83,9.41,
81725.97,329.83,13.64,282.97,201.04,0,0,150.41,22.81,148.88,22.58,
81705.91,237.12,9.54,199.86,140.33,0,0,118.53,19.01,117.36,18.82,
81685.84,199.41,11.39,156.57,163.84,0,0,204.35,30.41,199.26,30.11,
81665.80,169.13,11.5,117.78,157.94,0,0,228.84,34.21,222.3,33.87,
81645.75,123.25,8.23,84.69,110.87,0,0,170.85,26.61,166,26.34,
81625.69,168.19,11.72,114.27,154.52,0,0,232.36,34.21,226.49,33.87,
81605.65,166.44,11.42,112.85,150.74,0,0,242.7,36.12,231.17,35.75,
81585.59,166.07,11.46,114.68,150.95,0,0,235.88,36.12,227.72,35.75,
81565.55,92.84,6.23,62.47,82.86,0,0,116.96,17.11,116.8,16.93,
81545.49,167.07,11.41,109.47,146.95,0,0,240.87,36.12,233.01,35.75,
81525.44,169.6,11.79,111.21,153.5,0,0,228.86,36.12,223.09,35.75,
81505.37,185.67,11.9,129.29,155.81,0,0,226.68,34.21,225.21,33.87,
81485.31,163.11,11.59,101.71,147.24,0,0,234.64,36.12,228.88,35.75,
81465.23,164.73,11.64,105.19,149.04,0,0,232.11,34.21,230.94,33.87,
81445.18,112.77,7.63,72.59,97.82,0,0,151.53,22.81,147.76,22.58,
81425.13,137.84,9.34,87.75,119.23,0,0,187.61,28.51,186.5,28.22,
81405.07,171.57,11.35,112.67,145.89,0,0,237,34.77,236.87,34.41,
81385.02,164.09,11.64,103.8,148.09,0,0,234.79,36.12,229.18,35.75,
81364.96,167.13,11.77,106.92,149.69,0,0,232.94,36.12,227.9,35.75,
81344.89,163.93,11.65,104.52,148.91,0,0,233.47,34.21,230.74,33.87,
81324.84,163.54,11.41,105.64,148.84,0,0,239.24,36.12,234.64,35.75,
81304.78,89.19,5.95,57.44,76.08,0,0,113.53,17.11,110.94,16.93,
81284.73,162.1,11.69,103.77,150.74,0,0,240.4,36.12,233.48,35.75,
81264.69,161.75,11.31,104.72,146.77,0,0,240.57,36.12,233.3,35.75,
81244.64,163.73,11.85,106.41,154.59,0,0,230.31,36.12,229.45,35.75,
81224.58,166.86,11.93,107.57,155.81,0,0,234.33,34.21,226.92,33.87,
81204.54,162.67,11.34,104.76,147.97,0,0,239.24,36.12,234.64,35.75,
81184.48,96.24,6.05,63.83,78.8,0,0,106.4,17.11,105.75,16.93,
81164.42,169.21,11.96,109.51,157.3,0,0,231.22,34.21,227.62,33.87,
81144.37,205.82,11.75,157,163.39,0,0,199.87,30.41,199.18,30.11,
81124.31,160.25,8.47,157,129.9,0,0,0,0,0,0,
81104.29,5.41,0.17,4.39,2.52,0,0,0,0,0,0,
81084.26,8.83,0.32,7.5,4.89,0,0,0,0,0,0,
81064.19,161.15,6.32,141.93,62.99,0,0,0,0,0,0,
81044.13,121.13,4.83,107.31,55.29,0,0,0,0,0,0,
81024.03,87.62,1.37,83.2,19.87,0,0,0,0,0,0,
81003.96,57.11,1.19,51.97,20.49,0,0,0,0,0,0,
80983.88,80.19,3.36,78.33,52.32,0,0,0,0,0,0,
80963.85,11.34,0.44,10.61,6.67,0,0,0,0,0,0,
80943.78,86.98,5.86,85.7,64.69,0,0,0,0,0,0,
80923.72,46.06,1.27,43.39,21.23,0,0,0,0,0,0,
80903.65,79.45,2.32,76.13,34.5,0,0,0,0,0,0,
80883.57,111.18,1.89,104.99,29.19,0,0,0,0,0,0,
80863.50,66.64,2.55,67.52,45.54,0,0,0,0,0,0,
80843.45,124.86,3.09,119.42,50.75,0,0,0,0,0,0,
80823.38,141.32,4.33,137.56,67.97,0,0,0,0,0,0,
80803.33,93.34,4.13,88.47,62.55,0,0,0,0,0,0,
80783.27,67.51,4.25,62.55,66,0,0,0,0,0,0,
80763.19,79.69,3.55,79.5,55.73,0,0,0,0,0,0,
80743.13,120.47,1.89,117.11,30.75,0,0,0,0,0,0,
80723.07,25.24,0.19,26.57,4.72,0,0,0,0,0,0,
80703.01,58.8,0.8,65.57,14.03,0,0,0,0,0,0,
80682.94,136.06,2.54,132.97,35.14,0,0,0,0,0,0,
80662.88,155.89,3.16,138.92,44,0,0,0,0,0,0,
80642.81,170.5,3.18,165.55,50.91,0,0,0,0,0,0,
80622.76,140.31,3.55,133.43,56.81,0,0,0,0,0,0,
80602.70,107.06,1.82,104.74,30.5,0,0,0,0,0,0,
80582.65,38.58,0.35,40.49,6.75,0,0,0,0,0,0,
80562.59,38.04,0.31,40.62,6.05,0,0,0,0,0,0,
80542.54,32.56,0.27,34.79,4.42,0,0,0,0,0,0,
80522.48,49.69,0.7,49.41,11.45,0,0,0,0,0,0,
80502.43,54.27,0.54,52.16,8.06,0,0,0,0,0,0,
80482.38,52.22,0.61,55.12,9.82,0,0,0,0,0,0,
80462.33,34.19,0.66,34.76,9.1,0,0,0,0,0,0,
80442.27,48.86,0.53,48.19,8.81,0,0,0,0,0,0,
80422.22,51.73,0.44,52.77,7.25,0,0,0,0,0,0,
80402.17,33.65,0.28,32.9,4.19,0,0,0,0,0,0,
80382.11,40.4,0.41,37.79,6.08,0,0,0,0,0,0,
80362.05,36.51,0.52,35.85,8.72,0,0,0,0,0,0,
80341.98,43.94,0.94,43.8,14.89,0,0,0,0,0,0,
80321.91,108.49,1.94,95.05,27.36,0,0,0,0,0,0,
80301.86,22.99,0.13,22.86,1.96,0,0,0,0,0,0,
80281.79,35.76,0.23,35.3,3.71,0,0,0,0,0,0,
80261.75,28.12,0.27,25.75,3.35,0,0,0,0,0,0,
80241.70,43.58,0.4,40.1,6.32,0,0,0,0,0,0,
80221.64,34.88,0.38,33.6,5.75,0,0,0,0,0,0,
80201.61,17.27,0.13,15.91,1.96,0,0,0,0,0,0,
80181.58,8.91,0.07,8.77,1.04,0,0,0,0,0,0,
80161.53,27.35,0.27,24.54,3.96,0,0,0,0,0,0,
80141.48,28.51,0.33,26.09,5.03,0,0,0,0,0,0,
80121.43,31.46,0.38,30.59,5.59,0,0,0,0,0,0,
80101.38,43.92,0.65,38.79,7.65,0,0,0,0,0,0,
80081.33,27.17,0.44,28.16,7.51,0,0,0,0,0,0,
80061.27,51.29,0.84,50.2,13.08,0,0,0,0,0,0,
80041.23,45.89,0.56,39.58,7.39,0,0,0,0,0,0,
80021.18,23.49,0.25,23.51,4.11,0,0,0,0,0,0,
80001.13,29.66,0.34,30.05,5.58,0,0,0,0,0,0,
79981.08,35.66,0.56,30.72,8.15,0,0,0,0,0,0,
79961.03,43.91,1.29,44.52,23.67,0,0,0,0,0,0,
79940.98,44.35,1.72,40.74,29.66,0,0,0,0,0,0,
79920.89,74.15,3.22,67.08,48.01,0,0,0,0,0,0,
79900.84,34.14,1.41,33.79,22.61,0,0,0,0,0,0,
79880.78,103.35,2.12,96.21,31.99,0,0,0,0,0,0,
79860.72,50.2,1.38,47.23,21.82,0,0,0,0,0,0,
79840.66,69.96,1.87,66.5,32.67,0,0,0,0,0,0,
79820.57,74.09,2.32,66.91,33.8,0,0,0,0,0,0,
79800.51,56.79,1.5,48.54,20.84,0,0,0,0,0,0,
79780.45,45.79,1.08,44.88,17.78,0,0,0,0,0,0,
79760.41,65.7,2.12,59.55,33.64,0,0,0,0,0,0,
79740.34,126.5,5.21,121.47,81.4,0,0,0,0,0,0,
79720.25,121.06,4.86,109.48,75.73,0,0,0,0,0,0,
79700.19,78.96,1.95,63.67,26.78,0,0,0,0,0,0,
79680.11,65.01,1.07,59.16,17.94,0,0,0,0,0,0,
79660.06,134.6,2.48,115.32,36.37,0,0,0,0,0,0,
79639.98,108.58,2.44,91.85,34.59,0,0,0,0,0,0,
79619.92,164.51,2.47,152.42,33.93,0,0,0,0,0,0,
79599.83,130.36,2.91,119.54,41.59,0,0,0,0,0,0,
79579.73,254.38,6.04,230.68,91.13,0,0,0,0,0,0,
79559.67,173.31,4.31,159.14,65.09,0,0,0,0,0,0,
79539.57,217.45,6.37,187.58,87,0,0,0,0,0,0,
79519.47,188.31,5.73,162.02,85.83,0,0,0,0,0,0,
79499.41,99.72,2.46,84.81,36.08,0,0,0,0,0,0,
79479.35,77.04,2.09,66.7,29.89,0,0,0,0,0,0,
