DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
870859.52,12.93,0.1,11.92,2.11,0,0,0,0,0,0,
870839.50,0,0,0,0,0,0,0,0,0,0,
870819.48,0,0,0,0.01,0,0,0,0,0,0,
870799.47,0.23,0,0.45,0.06,0,0,0,0,0,0,
870779.45,0.44,0.01,0.52,0.1,0,0,0,0,0,0,
870759.43,0,0,0.01,0.02,0,0,0,0,0,0,
870739.41,1.25,0,0.99,0.12,0,0,0,0,0,0,
870719.40,0.01,0,0.03,0.01,0,0,0,0,0,0,
870699.38,0.02,0,0.01,0.03,0,0,0,0,0,0,
870679.36,0.08,0,0.13,0.04,0,0,0,0,0,0,
870659.34,0,0,0,0,0,0,0,0,0,0,
870639.33,0.08,0,0.13,0.06,0,0,0,0,0,0,
870619.31,0.26,0,0.48,0.04,0,0,0,0,0,0,
870599.29,0,0,0.02,0.03,0,0,0,0,0,0,
870579.27,0.16,0,0.21,0.06,0,0,0,0,0,0,
870559.25,0,0,0,0,0,0,0,0,0,0,
870539.23,7.81,0.07,7.7,1.33,0,0,0,0,0,0,
870519.22,0.02,0,0.03,0.03,0,0,0,0,0,0,
870499.20,0.13,0,0.2,0.06,0,0,0,0,0,0,
870479.18,14.56,0.2,11.25,2.8,0,0,0,0,0,0,
870459.16,0,0,0,0,0,0,0,0,0,0,
870439.14,0.61,0.01,1.26,0.24,0,0,0,0,0,0,
870419.12,0.08,0,0.14,0.09,0,0,0,0,0,0,
870399.10,2.81,0.05,2.06,0.75,0,0,0,0,0,0,
870379.07,33.96,1.34,32.83,15.04,0,0,0,0,0,0,
870359.03,74.8,1.86,72.71,28.57,0,0,476.49,71.08,474.16,68.81,
870339.02,37.54,1.37,34.8,19.54,0,0,593.38,88.85,583.16,86.02,
870319.00,36.49,1.4,34.13,19.54,0,0,585.21,83.52,572.8,80.68,
870298.98,35.71,1.4,33.44,19.59,0,0,578.15,88.26,571.79,85.61,
870278.96,36.75,1.36,35,19.34,0,0,591.15,88.85,588.18,86.02,
870258.95,36.26,1.39,34.04,20.5,0,0,580.02,83.52,575.18,80.68,
870238.91,36.24,1.4,34.66,19.8,0,0,581.49,88.79,573.04,86.02,
870218.87,39.37,1.35,37.34,19.24,0,0,583.27,88.31,577.41,85.61,
870198.86,38.66,1.48,35.48,21.05,0,0,580.11,83.52,578.7,80.68,
870178.84,37.74,1.43,35.38,20.11,0,0,578.2,88.26,571.73,85.61,
870158.81,45.9,1.48,42.36,20.69,0,0,588.9,88.85,582.65,86.02,
870138.79,37.96,1.44,35.35,20.11,0,0,580.57,83.52,573.08,80.68,
