DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
678453.03,11.98,0.14,11.5,2.27,0,0,0,0,0,0,
678433.01,0.01,0,0.03,0,0,0,0,0,0,0,
678412.99,0,0,0,0,0,0,0,0,0,0,
678392.98,0,0,0.03,0.01,0,0,0,0,0,0,
678372.96,0,0,0,0.01,0,0,0,0,0,0,
678352.94,0.02,0,0.03,0,0,0,0,0,0,0,
678332.93,0,0,0,0.01,0,0,0,0,0,0,
678312.91,0.01,0,0.01,0,0,0,0,0,0,0,
678292.89,0.01,0,0,0,0,0,0,0,0,0,
678272.87,0.01,0,0.02,0.02,0,0,0,0,0,0,
678252.86,0.84,0.01,0.82,0.21,0,0,0,0,0,0,
678232.83,0,0,0,0,0,0,0,0,0,0,
678212.82,0,0,0,0,0,0,0,0,0,0,
678192.80,0,0,0,0,0,0,0,0,0,0,
678172.78,0.15,0.01,0.03,0.04,0,0,0,0,0,0,
678152.76,0.04,0,0.01,0.05,0,0,0,0,0,0,
678132.74,0.01,0,0.01,0.03,0,0,0,0,0,0,
678112.73,2.21,0.02,2.87,0.49,0,0,0,0,0,0,
678092.71,0,0,0,0,0,0,0,0,0,0,
678072.69,1.26,0.02,0.69,0.1,0,0,0,0,0,0,
678052.67,0.04,0,0.01,0.02,0,0,0,0,0,0,
678032.65,0.45,0,0.25,0.04,0,0,0,0,0,0,
678012.64,0.01,0,0.01,0,0,0,0,0,0,0,
677992.62,0,0,0,0,0,0,0,0,0,0,
677972.60,0.07,0.01,0.06,0.08,0,0,0,0,0,0,
677952.58,0.03,0,0.04,0.02,0,0,0,0,0,0,
677932.56,0.01,0,0,0.01,0,0,0,0,0,0,
677912.54,0.01,0,0.04,0.01,0,0,0,0,0,0,
677892.53,0,0,0,0,0,0,0,0,0,0,
677872.51,0.23,0.01,0.04,0.06,0,0,0,0,0,0,
677852.49,1.77,0.04,1.4,0.42,0,0,0,0,0,0,
677832.47,0.19,0.01,0.05,0.03,0,0,0,0,0,0,
677812.46,5.29,0.08,3.79,0.89,0,0,0,0,0,0,
677792.44,0.01,0,0.06,0.04,0,0,0,0,0,0,
677772.42,0.15,0,0.21,0.05,0,0,0,0,0,0,
677752.40,3.69,0.06,3.71,0.83,0,0,0,0,0,0,
677732.39,0.72,0.01,0.54,0.12,0,0,0,0,0,0,
677712.37,1.01,0.02,1.02,0.29,0,0,0,0,0,0,
677692.35,2.36,0.04,2.24,0.69,0,0,0,0,0,0,
677672.30,259.14,9.31,255.87,146.9,0,0,103.96,60.21,102.35,60.21,
677652.18,423.99,17.33,425.84,285.33,0,0,196.44,116.66,201.34,116.66,
677632.09,284.86,18.2,274.42,289.44,0,0,267.5,156.8,273.85,156.8,
677612.04,156.08,17.24,153.58,274.3,0,0,316.8,185.74,320.57,185.74,
677591.92,147.51,15.69,143.64,248.63,0,0,337.58,197.84,335,197.84,
677571.89,156.29,17.37,153.3,274.58,0,0,323.31,187.21,327.26,187.19,
677551.84,153.25,15.86,146.05,249.84,0,0,326.14,193.54,328.67,193.54,
677531.81,175.07,17.93,168.6,281.24,0,0,305.14,180.63,313.78,180.63,
677511.77,151.12,15.89,145.76,249.8,0,0,331.46,195.87,339.04,195.87,
677491.73,156.82,17.22,153.04,272.51,0,0,317.8,184.67,317.06,184.67,
677471.69,144.4,15.55,141.28,246.64,0,0,336.56,199.9,342.73,199.9,
677451.66,165.72,17.49,159.25,276.03,0,0,312.73,180.9,313.35,180.9,
677431.62,148.99,15.71,146.36,249.9,0,0,337.75,198.82,339.04,198.82,
677411.57,163.9,17.48,158.4,276.62,0,0,314.37,181.71,312.96,181.71,
677391.53,157.42,16.09,154.02,255.79,0,0,329.44,192.64,333.55,192.64,
677371.49,185.96,17.53,178.38,275.95,0,0,300.84,173.91,305.06,173.91,
677351.45,148.82,15.65,144.99,249.64,0,0,329.27,194.07,326.78,194.07,
677331.42,159.36,17.32,155.88,277.04,0,0,324.17,186.73,325.8,186.73,
677311.39,148.05,15.96,145.43,257.87,0,0,323.7,194.07,332.35,194.07,
677291.35,150.86,16.52,150.19,266.15,0,0,327.64,191.56,332.86,191.56,
677271.31,151.9,16.36,149.72,263.83,0,0,320.13,189.24,324.76,189.24,
677251.27,158.93,16.58,154.21,267.53,0,0,322.59,190.22,334.39,190.22,
677231.23,151.53,16.37,149.2,264.02,0,0,321.31,190.31,326.07,190.31,
677211.20,150.8,16.18,149.27,263.46,0,0,328.76,191.49,331.61,191.49,
677191.15,151.4,16.83,149.6,271.7,0,0,321.19,189.24,323.7,189.24,
677171.12,149.15,15.71,147.12,255.42,0,0,329.35,195.06,338.63,195.06,
677151.07,157.38,17.12,156.95,278.25,0,0,315.92,185.47,320.2,185.47,
677131.04,159.62,16.19,157.39,260.94,0,0,325.63,187.08,324.84,187.1,
677111.00,154.39,15.8,154.24,257.16,0,0,325.7,193.54,329.11,193.54,
677090.97,162.38,17.4,160.68,281.13,0,0,308.18,180.63,310.74,180.63,
677070.75,146.83,15.62,147.21,254.4,0,0,328.44,195.69,325.82,195.69,
677050.71,161.4,17.45,159.96,281.73,0,0,310.35,180.63,311.25,180.63,
677030.66,149.36,15.73,147.83,254.37,0,0,334.06,195.7,336.07,195.72,
677010.61,157.95,17.16,156.32,277.52,0,0,313.73,183.86,318.61,183.86,
676990.57,151.92,15.91,151.66,257.73,0,0,332.71,193.72,332.78,193.72,
676970.53,152.69,16.98,154.04,276.27,0,0,316.89,187.08,323.01,187.08,
676950.50,153.27,15.98,150.69,257.56,0,0,330.33,193.72,335.16,193.72,
676930.46,158.27,17.18,155.58,278.4,0,0,321.69,187.08,318.2,187.08,
676910.43,155.46,16.07,151.53,258.33,0,0,326.83,192.64,336.17,192.64,
676890.39,155.61,17.1,155.35,277.44,0,0,320.36,188.16,322.96,188.16,
676870.36,154.08,15.96,150.47,257.65,0,0,329.02,192.1,332.72,192.1,
676850.32,154.93,17.1,154.56,277.87,0,0,322.44,188.7,321.19,188.7,
676830.29,163.22,16.38,158.32,263.42,0,0,322.64,189.15,331.64,189.15,
676810.23,154.52,15.89,149.84,256.03,0,0,322.63,191.39,327.24,191.39,
676790.18,159.88,17.26,159.53,278.76,0,0,321.49,186.19,328.47,186.19,
676770.15,149.65,15.81,149.37,256.32,0,0,323.78,194.21,325.72,194.21,
676750.12,164.78,17.65,164.65,285.72,0,0,308.81,180.63,314.85,180.63,
676730.03,154.49,16.02,150.85,257.65,0,0,330.79,194.16,333.29,194.16,
676709.97,167.17,16.58,168.83,268.98,0,0,319.51,184.53,315.35,184.53,
676689.92,171.9,17.92,169.51,288.49,0,0,307.89,180.63,311.03,180.63,
676669.87,171.16,16.65,171.42,270.8,0,0,323.07,185.84,326.9,185.84,
676649.83,178.62,17.2,176.45,276.36,0,0,308.55,181.98,312.23,181.98,
676629.75,352.29,16.6,346.2,271.63,0,0,223.12,131.98,222.92,131.98,
676609.65,433.11,18.44,426.27,298.95,0,0,190.19,109.94,191.48,109.94,
676589.57,243.14,17.37,237.85,279.65,0,0,253.71,149.63,254.88,149.63,
676569.50,194.18,14.51,185.29,226.19,0,0,33.29,20.07,35.48,20.07,
676549.45,62.54,3.26,60.51,36.88,0,0,0,0,0,0,
676529.40,158.01,5.18,142.28,63.03,0,0,0,0,0,0,
676509.36,145.87,3.26,148.69,53.32,0,0,0,0,0,0,
676489.33,91.53,3.56,88.47,55.78,0,0,0,0,0,0,
676469.27,131.85,2.9,131.66,45.93,0,0,0,0,0,0,
676449.23,184.99,5.64,177.57,91.39,0,0,0,0,0,0,
676429.18,192.4,7.35,181.72,115.01,0,0,0,0,0,0,
676409.13,136.95,6.85,142.04,111.38,0,0,0,0,0,0,
676389.09,126.02,1.4,120.99,18.32,0,0,0,0,0,0,
676369.04,81.74,0.57,74.4,7.24,0,0,0,0,0,0,
676349.01,61.3,0.46,53.73,4.86,0,0,0,0,0,0,
676328.98,65.91,0.42,59.17,5.57,0,0,0,0,0,0,
676308.93,66.64,0.75,65.36,11.44,0,0,0,0,0,0,
676288.89,73.7,0.75,70.29,10.93,0,0,0,0,0,0,
676268.85,70.28,0.67,65.06,10.85,0,0,0,0,0,0,
676248.82,62.21,0.51,57.16,7.28,0,0,0,0,0,0,
676228.76,65.2,1.2,67.65,20.65,0,0,0,0,0,0,
676208.68,116.66,1.34,115.77,21.59,0,0,0,0,0,0,
676188.64,42.13,0.22,37.55,3.27,0,0,0,0,0,0,
676168.61,54.41,0.39,48.93,7.12,0,0,0,0,0,0,
676148.57,23.03,0.19,20.68,2.85,0,0,0,0,0,0,
676128.54,36.13,0.34,32.81,5.35,0,0,0,0,0,0,
676108.50,63.3,0.85,63.24,14.46,0,0,0,0,0,0,
676088.46,73.17,0.84,68.35,12.72,0,0,0,0,0,0,
676068.43,44.83,0.5,38.91,7.43,0,0,0,0,0,0,
676048.39,66.76,1.55,62.56,25.93,0,0,0,0,0,0,
676028.33,93.72,4.28,90.28,70.28,0,0,0,0,0,0,
676008.29,122.35,2.77,117.22,45.41,0,0,0,0,0,0,
675988.23,78.88,2.23,76.58,34.13,0,0,0,0,0,0,
