DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
706580.23,14.73,0.14,11.98,1.73,0,0,0,0,0,0,
706560.21,0.02,0,0,0,0,0,0,0,0,0,
706540.20,0.07,0,0.05,0.06,0,0,0,0,0,0,
706520.18,0.04,0,0.01,0.02,0,0,0,0,0,0,
706500.16,0,0,0.02,0.02,0,0,0,0,0,0,
706480.15,0,0,0,0.01,0,0,0,0,0,0,
706460.13,0.2,0.01,0.29,0.12,0,0,0,0,0,0,
706440.11,0.4,0,0.48,0.12,0,0,0,0,0,0,
706420.09,0.64,0.01,0.25,0.1,0,0,0,0,0,0,
706400.07,12.98,0.19,12.49,2.64,0,0,0,0,0,0,
706380.05,0.8,0.02,0.9,0.43,0,0,0,0,0,0,
706360.00,106.86,3.67,104.08,64.04,0,0,106.79,80.28,108.35,80.28,
706339.97,118,9.06,121.55,148.51,0,0,426.9,321.13,433.65,321.13,
706319.91,111.13,8.48,113.3,138.77,0,0,452.46,339.94,455.99,339.94,
706299.88,119.1,9,121.2,147.71,0,0,429.46,321.13,431.09,321.13,
706279.85,113.24,8.49,116.01,138.69,0,0,448,339.05,457.97,339.05,
706259.82,115.36,8.85,117.67,144.03,0,0,430.94,322.07,437.97,322.07,
706239.78,135.54,9.02,139.24,148.68,0,0,428.06,322.2,435.91,322.2,
706219.64,139.52,8.74,144.88,146.44,0,0,433.29,330.01,442.44,330.01,
706199.60,142.36,8.84,150.29,149.21,0,0,430.55,322.74,431.43,322.74,
706179.55,135.89,8.87,146.32,149.91,0,0,433.1,323.28,435.81,323.28,
706159.52,143.33,9.45,144.93,158.44,0,0,427.21,321.13,433.33,321.13,
706139.49,150.2,9.38,140.85,157.4,0,0,430.97,321.13,429.57,321.13,
706119.44,147.42,9.34,148.36,156.76,0,0,429.02,321.13,431.53,321.13,
706099.39,150.69,9.78,147.03,159.95,0,0,427.82,320.23,430.24,320.23,
706079.36,148.4,10.24,150.57,167.39,0,0,434.43,321.13,426.12,321.13,
706059.34,147.76,10.25,145.35,169.05,0,0,431.3,321.13,429.24,321.13,
706039.29,141.73,10.39,145.91,169.08,0,0,424.23,320.05,432.84,320.05,
706019.25,155.69,10.73,149.61,172.03,0,0,432.12,322.02,431.21,322.02,
705999.09,150.78,10.99,149.23,175.28,0,0,413.13,316.83,419.89,316.83,
705979.06,114.39,10.09,115.64,159.22,0,0,448.82,332.16,452.83,332.16,
705959.03,114.08,10.19,118.42,161.97,0,0,432.92,328.65,440.31,328.65,
705938.99,116.4,10.25,118.4,161.24,0,0,427.43,322.2,437,322.2,
705918.77,112.32,9.98,116.24,159.72,0,0,432.21,336.18,441.14,336.18,
705898.75,115.03,10.51,119.93,167.99,0,0,427.76,321.13,432.79,321.13,
705878.72,114.21,10.13,112.45,162.96,0,0,451.11,335.82,451.98,335.82,
705858.68,111.99,10.6,111.08,168.19,0,0,428.42,325.04,441.92,325.04,
705838.66,110.73,10.25,111.54,163.38,0,0,446.7,337.33,457.83,337.33,
705818.60,123.69,10.62,122.29,167.66,0,0,433.75,322.2,435.16,322.2,
705798.57,118.2,10.97,118.52,174.92,0,0,430.4,322.2,433.4,322.2,
705778.44,126.25,10.71,126.29,173.28,0,0,435.28,326.86,441.45,326.86,
705758.37,220.99,12.44,219.26,198.45,0,0,352.17,268.8,359.7,268.8,
705738.10,421.7,14.13,430.38,236.6,0,0,220.67,175.62,223.49,175.62,
705718.03,345.81,13.32,343.79,206.63,0,0,53.04,40.14,54.53,40.14,
705697.97,152.93,5.08,137.31,96.42,0,0,0,0,0,0,
705677.90,134.12,2.31,140.17,41.27,0,0,0,0,0,0,
705657.82,98.75,2.8,106.63,56.33,0,0,0,0,0,0,
705637.74,157.65,4.43,171.02,70.24,0,0,0,0,0,0,
705617.65,188.04,1.34,177.98,28.12,0,0,0,0,0,0,
705597.63,86.26,0,93.89,0,0,0,0,0,0,0,
705577.57,232.79,5.77,225.11,89.13,0,0,0,0,0,0,
705557.52,194.48,7.71,183.97,117.83,0,0,0,0,0,0,
705537.48,134.9,6.81,139.85,107.73,0,0,0,0,0,0,
705517.43,119.23,1.16,126.79,23.67,0,0,0,0,0,0,
705497.39,75.03,0.44,73.42,8.47,0,0,0,0,0,0,
705477.34,57.86,0.3,59.04,6.64,0,0,0,0,0,0,
705457.31,62.91,0.37,62.32,6.48,0,0,0,0,0,0,
705437.26,60.33,0.69,59.41,10.95,0,0,0,0,0,0,
705417.22,72.74,0.65,72.93,11.42,0,0,0,0,0,0,
705397.17,67.06,0.67,67.72,11.63,0,0,0,0,0,0,
705377.13,55.5,0.46,51.61,6.39,0,0,0,0,0,0,
705357.09,61.03,0.99,64.32,17.45,0,0,0,0,0,0,
705337.03,124.02,1.63,121.01,24.67,0,0,0,0,0,0,
705317.00,39.97,0.23,36.38,3.62,0,0,0,0,0,0,
705296.96,53.32,0.38,45.16,5.01,0,0,0,0,0,0,
705276.94,30.66,0.28,28.47,4.08,0,0,0,0,0,0,
705256.89,37.72,0.4,33.13,4.92,0,0,0,0,0,0,
705236.85,57.93,0.79,56.79,13.2,0,0,0,0,0,0,
705216.80,69.54,0.78,69.31,13.44,0,0,0,0,0,0,
705196.77,39.01,0.41,34.7,6.41,0,0,0,0,0,0,
705176.72,63.41,1.24,58.23,20.28,0,0,0,0,0,0,
705156.69,92.52,4.04,88.99,66.89,0,0,0,0,0,0,
705136.63,123.78,3.22,127.1,54.6,0,0,0,0,0,0,
705116.56,56.34,1.61,59.39,26.73,0,0,0,0,0,0,
705096.53,102.76,3.07,111.93,55.53,0,0,0,0,0,0,
705076.49,97.81,3.28,100.63,53.12,0,0,0,0,0,0,
705056.46,168.31,7.29,174.6,120.71,0,0,0,0,0,0,
705036.41,128.95,2.98,136.52,47.55,0,0,0,0,0,0,
705016.35,167.11,3.14,164.68,50.76,0,0,0,0,0,0,
704996.31,227.42,3.87,219.8,61.22,0,0,0,0,0,0,
704976.27,139.76,4.41,153.65,73.5,0,0,0,0,0,0,
704956.23,88.74,2.13,96.31,39.17,0,0,0,0,0,0,
704936.19,110.74,2.9,111.58,48.06,0,0,0,0,0,0,
704916.16,123.77,3.78,125.96,59.6,0,0,0,0,0,0,
704896.13,61.98,1.73,63.63,31.26,0,0,0,0,0,0,
704876.09,65.72,1.73,64.79,27.83,0,0,0,0,0,0,
704856.06,54.94,1.89,54.14,27.96,0,0,0,0,0,0,
704835.94,87.15,3.07,92.88,51.64,0,0,0,0,0,0,
704815.88,92.84,2.36,97.55,40.49,0,0,0,0,0,0,
704795.80,82.3,2.19,83.01,37.73,0,0,0,0,0,0,
704775.77,89.74,2.51,97.27,43.14,0,0,0,0,0,0,
704755.72,90.3,3.17,93.21,50.11,0,0,0,0,0,0,
704735.68,101.31,3.89,103.22,63.09,0,0,0,0,0,0,
704715.53,283.28,6.73,286.3,109.73,0,0,0,0,0,0,
704695.45,311.22,7.53,319.19,133.19,0,0,0,0,0,0,
704674.97,174.92,2.85,167.42,39.83,0,0,0,0,0,0,
704654.93,98.07,2.98,107.26,50.98,0,0,0,0,0,0,
704634.88,56.38,1.59,57.31,27.51,0,0,0,0,0,0,
704614.86,9.59,0.37,9.77,7.03,0,0,0,0,0,0,
704594.81,89.18,3.68,93.96,61.11,0,0,0,0,0,0,
704574.76,116.01,3.7,123.99,63.63,0,0,0,0,0,0,
704554.72,59.65,1.8,58.77,29.72,0,0,0,0,0,0,
704534.67,117.34,2.96,114.64,49.63,0,0,0,0,0,0,
704514.60,128.42,8.49,134.76,136.81,0,0,0,0,0,0,
704494.52,95.55,2.58,101.94,43.47,0,0,0,0,0,0,
704474.44,125.24,3.06,121.63,48.63,0,0,0,0,0,0,
704454.37,84.29,4.04,83.3,61.53,0,0,0,0,0,0,

