DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
518752.51,11.61,0.19,13.62,4.16,0,0,0,0,0,0,
518732.49,0,0,0.01,0.03,0,0,0,0,0,0,
518712.47,7.71,0.13,7.07,1.93,0,0,0,0,0,0,
518692.45,0.01,0,0.02,0,0,0,0,0,0,0,
518672.43,0,0,0.03,0,0,0,0,0,0,0,
518652.42,0.1,0,0.03,0.02,0,0,0,0,0,0,
518632.40,0.03,0,0.04,0.02,0,0,0,0,0,0,
518612.38,0.03,0,0.01,0.05,0,0,0,0,0,0,
518592.36,0.12,0.01,0.06,0.2,0,0,0,0,0,0,
518572.35,3.1,0.04,1.83,0.45,0,0,0,0,0,0,
518552.33,0.08,0,0.02,0.05,0,0,0,0,0,0,
518532.31,3.11,0.04,4.03,0.9,0,0,0,0,0,0,
518512.29,0.15,0,0.01,0.01,0,0,0,0,0,0,
518492.27,0.88,0.02,1.14,0.27,0,0,0,0,0,0,
518472.26,0,0,0.1,0.04,0,0,0,0,0,0,
518452.24,0.67,0.01,0.45,0.13,0,0,0,0,0,0,
518432.22,0.45,0.01,0.49,0.18,0,0,0,0,0,0,
518412.20,1.61,0.03,1.18,0.39,0,0,0,0,0,0,
518392.15,101.22,2.43,102.83,44.33,0,0,0,0,0,0,
518372.07,159.62,5.01,159.64,70.67,0,0,0,0,0,0,
518352.05,0.04,0,0.01,0.02,0,0,0,0,0,0,
518332.03,0.02,0,0.03,0.04,0,0,0,0,0,0,
518312.01,0.13,0,0.02,0.05,0,0,0,0,0,0,
518291.98,0.56,0.01,0.28,0.08,0,0,0,0,0,0,
518271.97,0,0,0,0,0,0,0,0,0,0,
518251.95,0.28,0,0.29,0.05,0,0,0,0,0,0,
518231.93,0.03,0,0.07,0.04,0,0,0,0,0,0,
518211.91,0.44,0.01,0.16,0.07,0,0,0,0,0,0,
518191.89,0.54,0.01,0.61,0.12,0,0,0,0,0,0,
518171.88,0.01,0,0.06,0.03,0,0,0,0,0,0,
518151.86,0.81,0.01,0.7,0.17,0,0,0,0,0,0,
518131.84,4.93,0.12,5,1.71,0,0,0,0,0,0,
518111.79,112.75,2.05,100.29,37.14,0,0,362.81,6.14,357.93,4.03,
518091.77,57.94,0.69,44.95,7.9,0,0,651.22,11.06,640.42,7.26,
518071.75,57.38,0.74,44.66,8.17,0,0,650.14,11.06,642.58,7.26,
518051.73,60.07,0.74,44.9,8.7,0,0,643.59,11.06,636.54,7.26,
518031.71,73.51,0.99,56.81,11.99,0,0,638.87,10.44,629.53,6.85,
518011.69,60.57,0.77,44.92,8.03,0,0,655.16,11.06,646.98,7.26,
517991.68,60.38,0.72,45.01,8.1,0,0,653.49,11.06,645.7,7.26,
517971.66,59.98,0.81,44.29,8.48,0,0,647.9,11.06,637.87,7.26,
517951.64,59.83,0.77,44.1,8.17,0,0,642.61,11.06,636.63,7.26,
517931.62,57.79,0.74,44.27,7.83,0,0,650.4,11.06,641.46,7.26,
517911.60,57.21,0.71,44.44,7.74,0,0,650.6,11.06,642.68,7.26,
517891.59,61.43,0.77,47.26,8.7,0,0,646.84,10.44,637.39,6.85,
517871.57,57.89,0.7,44.77,8.03,0,0,655.48,11.06,646.65,7.26,
517851.55,58.08,0.68,45.36,8.31,0,0,655.47,11.06,646.67,7.26,
517831.53,62.72,0.78,48.45,9.24,0,0,652.22,11.06,641.83,7.26,
517811.51,62.89,0.8,47.99,9.64,0,0,649.39,11.06,640.49,7.26,
517791.49,61.48,0.74,47.65,9.04,0,0,635.71,11.06,630.44,7.26,
517771.47,57.86,0.67,44.88,8.01,0,0,650.95,10.98,644.01,7.26,
517751.45,58.91,0.73,46.29,8.8,0,0,648.25,10.44,637.98,6.85,
517731.44,59.12,0.73,44.77,7.67,0,0,654.64,11.06,647.49,7.26,
517711.42,59.15,0.76,44.73,7.63,0,0,655.89,11.06,646.24,7.26,
517691.40,58.66,0.74,44.96,7.31,0,0,655.81,11.06,646.32,7.26,
517671.38,59.75,0.73,45.62,7.64,0,0,654.83,11.06,645.68,7.26,
517651.36,59.73,0.75,45.68,8.05,0,0,649.63,11.06,640.98,7.26,
517631.34,58.55,0.74,45.35,7.97,0,0,651.65,11.06,641.58,7.26,
517611.32,58.64,0.73,45.85,8.15,0,0,649.09,11.06,641.16,7.26,
517591.30,59.55,0.73,46.93,8.39,0,0,648.18,11.06,638.68,7.26,
517571.28,62.52,0.78,47.75,8.33,0,0,649.68,11.06,640.64,7.26,
517551.23,259.77,16.68,246.43,258.14,0,0,278.9,4.3,275.72,2.82,
517531.18,70.26,2.79,69.02,43.15,0,0,0,0,0,0,
517511.14,95.78,5.14,93.52,97.36,0,0,0,0,0,0,
517490.93,225.7,9.81,214.3,177.42,0,0,0,0,0,0,
517470.89,123.85,2.19,128.28,34.22,0,0,0,0,0,0,
517450.85,135.33,10.7,138.27,174.09,0,0,0,0,0,0,
517430.78,126.57,7.22,125.58,113.88,0,0,0,0,0,0,
517410.73,124.17,3.07,131.67,50.77,0,0,0,0,0,0,
517390.69,158.73,5.3,163.14,86.04,0,0,0,0,0,0,
517370.59,336.55,8.71,315.84,130.38,0,0,0,0,0,0,
517350.51,377.96,15.38,381.83,239.38,0,0,0,0,0,0,
517330.46,174,2.84,176.06,44.31,0,0,0,0,0,0,
517310.41,70.31,0.48,59.55,5.63,0,0,0,0,0,0,
517290.36,74.32,0.55,69.06,6.64,0,0,0,0,0,0,
517270.30,65.25,0.42,59.1,4.87,0,0,0,0,0,0,
517250.25,64.52,0.51,60.95,8.26,0,0,0,0,0,0,
517230.22,82.18,0.88,79.35,12.86,0,0,0,0,0,0,
517210.16,79.33,0.9,73.35,13.46,0,0,0,0,0,0,
517190.12,61.99,0.45,55.53,6.52,0,0,0,0,0,0,
517170.07,58.92,0.78,58.2,12.56,0,0,0,0,0,0,
517150.01,129.89,1.92,125.89,30.62,0,0,0,0,0,0,
517129.97,41.81,0.19,40.99,3.98,0,0,0,0,0,0,
517109.94,52.86,0.33,46.81,5.73,0,0,0,0,0,0,
517089.91,34.71,0.24,30.29,4.02,0,0,0,0,0,0,
517069.88,21.95,0.19,20.41,2.96,0,0,0,0,0,0,
517049.84,58.73,0.66,56.99,11.4,0,0,0,0,0,0,
517029.79,79.62,1.09,77.31,16.76,0,0,0,0,0,0,
517009.75,45.77,0.42,41.05,7.05,0,0,0,0,0,0,
516989.71,52.26,0.85,45.68,11.96,0,0,0,0,0,0,
516969.66,85.53,3.44,82.84,57.09,0,0,0,0,0,0,
516949.62,118.76,3.88,118.21,63.02,0,0,0,0,0,0,
516929.58,74.1,1.91,73.84,30.97,0,0,0,0,0,0,
516909.53,97.92,2.99,95.88,45.36,0,0,0,0,0,0,
516889.49,85.39,2.6,94.07,42.94,0,0,0,0,0,0,
516869.44,169.38,7.91,175.63,125.39,0,0,0,0,0,0,
516849.40,127.15,3.09,144.62,53.45,0,0,0,0,0,0,
516829.35,145.4,2.79,160.32,49.22,0,0,0,0,0,0,
516809.31,232.51,3.69,230.88,58.6,0,0,0,0,0,0,
516789.26,143.13,4.8,152.13,76.25,0,0,0,0,0,0,
516769.20,76.59,1.78,88.77,31.03,0,0,0,0,0,0,
516749.13,114.24,3.05,126.11,50.78,0,0,0,0,0,0,
516729.08,106.16,3.63,123.72,65.24,0,0,0,0,0,0,
516709.04,67.6,1.71,79.77,29.54,0,0,0,0,0,0,
516689.01,80.6,2.35,85.44,37.16,0,0,0,0,0,0,
516668.98,17.08,0.65,16.63,9.69,0,0,0,0,0,0,
516648.92,106.24,3.94,111.86,63.64,0,0,0,0,0,0,
516628.88,80.67,1.94,83.3,28.58,0,0,0,0,0,0,
516608.84,100.26,2.81,110.8,49.3,0,0,0,0,0,0,
516588.80,70.29,2.25,72.56,34.57,0,0,0,0,0,0,
516568.75,89.72,3.15,102.47,52.85,0,0,0,0,0,0,
516548.72,63.84,2.19,71.34,37.67,0,0,0,0,0,0,
516528.66,131.69,4.78,149.21,79.7,0,0,0,0,0,0,
516508.62,45.1,1.38,50.48,23.04,0,0,0,0,0,0,
516488.57,163.72,2.47,169.97,45.47,0,0,0,0,0,0,
516468.53,108.51,3.4,126.21,61.91,0,0,0,0,0,0,
516448.50,37.14,1.06,43.58,18.39,0,0,0,0,0,0,
516428.47,10.28,0.41,11.6,6.95,0,0,0,0,0,0,
516408.43,94.45,3.91,106.3,67.89,0,0,0,0,0,0,
516388.37,113.76,3.5,129.47,60.47,0,0,0,0,0,0,
516368.32,66.65,1.93,66.41,30.16,0,0,0,0,0,0,
516348.25,142.02,3.9,134.48,54.11,0,0,0,0,0,0,
516328.13,388.21,13.62,400.87,223.87,0,0,0,0,0,0,
516308.02,261.17,6.07,287.57,118.83,0,0,0,0,0,0,
516287.96,113.69,2,115.01,33.4,0,0,0,0,0,0,
516267.93,87.62,1.09,86.69,16.78,0,0,0,0,0,0,
516247.91,10.62,0.03,11.61,0.33,0,0,0,0,0,0,
516227.90,0.01,0,0.01,0.01,0,0,0,0,0,0,
516207.88,0,0,0.01,0.01,0,0,0,0,0,0,
516187.86,0,0,0,0,0,0,0,0,0,0,
516167.84,0,0,0,0,0,0,0,0,0,0,
516147.82,1.92,0.01,1.73,0.09,0,0,0,0,0,0,
516127.81,0.01,0,0.04,0.01,0,0,0,0,0,0,
516107.79,1.05,0.01,1.34,0.17,0,0,0,0,0,0,
516087.77,0.01,0,0.02,0,0,0,0,0,0,0,
516067.75,1.9,0.01,0.17,0.06,0,0,0,0,0,0,
516047.73,0.05,0,0.05,0.1,0,0,0,0,0,0,
516027.71,0.72,0.02,0.84,0.13,0,0,0,0,0,0,
516007.70,0.18,0.01,0.19,0.09,0,0,0,0,0,0,
515987.68,0.58,0.02,0.79,0.42,0,0,0,0,0,0,
