DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
850445.80,11.39,0.09,11.72,1.87,0,0,0,0,0,0,
850425.78,0.02,0,0.02,0.01,0,0,0,0,0,0,
850405.76,0.03,0,0,0.02,0,0,0,0,0,0,
850385.75,0.17,0,0.15,0.03,0,0,0,0,0,0,
850365.73,0,0,0.05,0.02,0,0,0,0,0,0,
850345.71,0.01,0,0.09,0.02,0,0,0,0,0,0,
850325.69,0,0,0,0,0,0,0,0,0,0,
850305.68,0.07,0,0.05,0.06,0,0,0,0,0,0,
850285.66,0.02,0,0,0.02,0,0,0,0,0,0,
850265.64,0.01,0,0.01,0.01,0,0,0,0,0,0,
850245.62,1,0.01,0.89,0.22,0,0,0,0,0,0,
850225.61,0.01,0,0,0,0,0,0,0,0,0,
850205.59,2.69,0.02,2.71,0.42,0,0,0,0,0,0,
850185.57,0.29,0,0.15,0.02,0,0,0,0,0,0,
850165.55,0,0,0,0,0,0,0,0,0,0,
850145.54,0.02,0,0.2,0.04,0,0,0,0,0,0,
850125.52,0,0,0,0,0,0,0,0,0,0,
850105.50,0.2,0,0.29,0.08,0,0,0,0,0,0,
850085.48,0.1,0,0.3,0.08,0,0,0,0,0,0,
850065.47,0,0,0,0,0,0,0,0,0,0,
850045.45,1.12,0.02,1.44,0.41,0,0,0,0,0,0,
850025.43,3.92,0.04,3.14,0.59,0,0,0,0,0,0,
850005.40,14.85,0.22,13.55,3.99,0,0,0,0,0,0,
849985.37,99.02,2.46,98.4,44.66,0,0,163.67,8.32,152.46,8,
849965.35,42.51,1.62,40.73,23.55,0,0,347.23,16.65,331.32,15.99,
849945.33,43.23,1.72,41.94,25.46,0,0,339.59,16.65,324.4,15.99,
849925.31,43.8,1.4,41.64,18.41,0,0,340.4,17.98,324.57,17.33,
849905.28,44.56,1.39,42.03,20.58,0,0,352.16,16.7,330.25,15.99,
849885.24,54.64,1.55,55.37,24.49,0,0,344.08,16.65,323.62,15.99,
849865.21,42.43,1.33,40.1,19.55,0,0,341.43,16.65,322.7,15.99,
849845.20,43.32,1.42,40.54,21.27,0,0,342.84,16.65,321.15,15.99,
849825.18,46.4,1.58,44.37,24.3,0,0,341.62,16.65,323.84,15.99,
849805.15,48.76,1.56,45.57,23.16,0,0,346.81,16.65,332.19,15.99,
849785.14,43.28,1.58,41.12,23.91,0,0,341.04,16.65,322.95,15.99,
849765.12,43.57,1.52,40.97,22.86,0,0,340.88,17.98,324.02,17.33,
849745.10,43.08,1.47,40.75,22.21,0,0,350.7,16.7,330.96,15.99,
849725.08,43.73,1.57,42.1,23.34,0,0,349.17,16.65,329.16,15.99,
849705.06,42.96,1.53,41.36,21.36,0,0,342.77,16.65,321.22,15.99,
849685.04,43.67,1.54,41.15,21.54,0,0,339.71,16.65,325.75,15.99,
849665.03,42.68,1.52,41.15,21.28,0,0,344.53,16.65,327.79,15.99,
849645.01,42.88,1.61,40.56,22.49,0,0,346.56,16.65,324.68,15.99,
849624.99,43.38,1.49,41.52,20.84,0,0,338.36,16.65,325.63,15.99,
849604.97,46.82,1.71,44.06,25.31,0,0,340.4,17.98,325.12,17.33,
849584.91,45.97,1.84,43.16,26.68,0,0,340.04,16.7,324.71,15.99,
849564.90,44.79,1.81,41.65,25.56,0,0,351.16,16.65,329.36,15.99,
849544.87,44.37,1.83,40.92,25.54,0,0,341.14,16.65,323.68,15.99,
849524.85,48.76,1.88,44.43,26.35,0,0,341.38,16.65,322.61,15.99,
849504.81,49.87,1.88,46.17,26.84,0,0,341.9,16.65,322.1,15.99,
849484.78,56.45,2.09,51.4,30.1,0,0,339.91,16.65,324.09,15.99,
849464.72,244.94,5.2,255.05,90.31,0,0,259.08,12.48,255.67,12,
849444.57,341.09,7.81,374.22,142.09,0,0,222.92,11.1,217.59,10.66,
849424.55,44.38,1.83,40.75,26.8,0,0,343.45,16.65,320.54,15.99,
849404.53,44.77,1.78,40.47,25.86,0,0,342.1,17.98,322.87,17.33,
849384.51,45.14,1.76,41.39,25.57,0,0,347.93,16.7,326.11,15.99,
