DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
891015.73,13.04,0.21,12.07,3.35,0,0,0,0,0,0,
890995.71,0.15,0,0.17,0.04,0,0,0,0,0,0,
890975.69,0.03,0,0.01,0.04,0,0,0,0,0,0,
890955.68,0.13,0.01,0.02,0.04,0,0,0,0,0,0,
890935.66,0.01,0,0.01,0,0,0,0,0,0,0,
890915.64,0.19,0.01,0.1,0.19,0,0,0,0,0,0,
890895.62,0,0,0.03,0.01,0,0,0,0,0,0,
890875.60,0.26,0.01,0.2,0.14,0,0,0,0,0,0,
890855.58,1.94,0.03,1.38,0.29,0,0,0,0,0,0,
890835.57,1.04,0.01,0.83,0.22,0,0,0,0,0,0,
890815.54,1.59,0.05,1.4,0.58,0,0,0,0,0,0,
890795.50,105.88,3.36,100.14,52.09,0,0,84.95,15.21,82.79,15.05,
890775.48,63,3.22,56.03,58.5,0,0,188.87,34.21,188.55,33.87,
890755.45,70.12,3.36,60.83,61.51,0,0,191.48,34.21,185.94,33.87,
890735.39,172.09,5.56,162.33,93.54,0,0,168.29,28.53,167.2,28.22,
890715.30,391.41,9.87,367.12,156.76,0,0,119.05,22.81,120.55,22.58,
890695.24,218.08,6.28,200.83,101.73,0,0,160.22,28.51,163.75,28.22,
890675.21,63.32,2.75,53.56,44.05,0,0,190.34,34.21,187.08,33.87,
890655.20,60.4,2.71,52,43.71,0,0,191.93,36.12,190.97,35.75,
890635.18,63.19,2.94,52.6,47.33,0,0,191.75,34.21,185.67,33.87,
890615.16,61.2,3.07,50.24,48.09,0,0,193.91,34.21,197.5,33.87,
890595.13,60.05,3.19,49.1,48.6,0,0,186.92,34.21,190.51,33.87,
890575.11,64.07,3.15,51.57,47.34,0,0,193.3,36.12,189.61,35.75,
890555.09,60.98,3.07,49.81,46.72,0,0,189.95,34.21,187.67,33.87,
890535.07,65.87,3.46,55.56,53.93,0,0,190.77,34.21,190.26,33.87,
890515.05,58.68,3.91,47.52,57.79,0,0,193.33,34.21,193.67,33.87,
890495.03,59.85,3.81,48.11,57.15,0,0,189.88,36.1,191.72,35.75,
890475.01,57.73,3.75,46.15,55.83,0,0,187.68,34.21,189.74,33.87,
890454.99,58.41,3.75,47,55.95,0,0,197.07,34.21,195.84,33.87,
890434.97,59.21,3.94,48.13,57.57,0,0,187.05,34.21,190.37,33.87,
890414.96,57.75,3.83,48.16,55.04,0,0,190,36.12,192.91,35.75,
890394.94,56.55,3.75,47.53,53.98,0,0,190.76,34.21,192.7,33.87,
890374.92,56.77,3.87,47.56,55.56,0,0,192.2,34.21,191.26,33.87,
890354.90,57.98,3.81,48.69,55.07,0,0,192.12,36.12,190.78,35.75,
890334.88,58.98,3.84,47.67,54.02,0,0,187.28,34.21,192.79,33.87,
890314.86,56.91,3.92,47.1,55.58,0,0,193.94,34.21,194.93,33.87,
890294.84,59.24,3.89,48.34,55.13,0,0,192.09,36.12,190.82,35.75,
890274.82,57.93,3.8,47.7,54.04,0,0,189.74,34.21,189.83,33.87,
890254.80,59.45,3.96,49.8,56.45,0,0,195.1,34.21,194.03,33.87,
890234.75,184.01,9.31,167.22,138.72,0,0,116.76,20.91,113.89,20.7,
890214.71,117.07,3.79,114.03,76.07,0,0,0,0,0,0,
890194.65,134.41,3.13,121.98,72.03,0,0,0,0,0,0,
890174.63,0.26,0,0.36,0.09,0,0,0,0,0,0,
890154.62,7.87,0.1,7.45,1.24,0,0,0,0,0,0,
890134.60,5.47,0.07,7.16,1.72,0,0,0,0,0,0,
890114.58,3.87,0.05,3.66,0.66,0,0,0,0,0,0,
890094.55,69.67,0.97,72.13,15.55,0,0,0,0,0,0,
890074.51,101.74,3.73,102.49,60.1,0,0,0,0,0,0,
890054.45,96.13,3.86,91.46,63.3,0,0,0,0,0,0,
890034.41,136.83,2.9,137.78,46.47,0,0,0,0,0,0,
890014.36,186.66,5.8,185.96,91.18,0,0,0,0,0,0,
889994.31,190.31,7.46,185.75,116.53,0,0,0,0,0,0,
889974.27,135.19,6.77,141.43,108.47,0,0,0,0,0,0,
889954.23,119.17,1.13,124.95,22.19,0,0,0,0,0,0,
889934.20,78.07,0.46,76.68,8.9,0,0,0,0,0,0,
889914.17,59.78,0.33,59.28,6.94,0,0,0,0,0,0,
889894.13,62.05,0.36,61.06,6.43,0,0,0,0,0,0,
889874.08,70.68,0.77,69.88,12.85,0,0,0,0,0,0,
889854.03,69.22,0.63,70.08,11.17,0,0,0,0,0,0,
889833.98,69.16,0.67,67.42,11.53,0,0,0,0,0,0,
889813.93,66.51,0.63,60.08,7.71,0,0,0,0,0,0,
889793.88,60.49,1.02,64.12,17.89,0,0,0,0,0,0,
