DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
861556.69,12.62,0.16,10.9,2.43,0,0,0,0,0,0,
861536.68,0.01,0,0.01,0.01,0,0,0,0,0,0,
861516.66,0.03,0,0.06,0.12,0,0,0,0,0,0,
861496.64,2.5,0.02,3.19,0.68,0,0,0,0,0,0,
861476.62,0.01,0,0,0.01,0,0,0,0,0,0,
861456.60,0,0,0.03,0,0,0,0,0,0,0,
861436.58,0.06,0,0.01,0.03,0,0,0,0,0,0,
861416.57,0.02,0,0.02,0.02,0,0,0,0,0,0,
861396.55,0.01,0,0.01,0.03,0,0,0,0,0,0,
861376.53,0,0,0,0.01,0,0,0,0,0,0,
861356.51,0,0,0.01,0.04,0,0,0,0,0,0,
861336.49,0.81,0.01,0.48,0.13,0,0,0,0,0,0,
861316.47,0,0,0.01,0.01,0,0,0,0,0,0,
861296.46,0.02,0,0.04,0.04,0,0,0,0,0,0,
861276.44,0.01,0,0,0,0,0,0,0,0,0,
861256.42,1.12,0.01,0.63,0.14,0,0,0,0,0,0,
861236.40,0.12,0,0.01,0.01,0,0,0,0,0,0,
861216.38,0.02,0,0.04,0.03,0,0,0,0,0,0,
861196.36,0.2,0.01,0.15,0.05,0,0,0,0,0,0,
861176.34,0.05,0.01,0.08,0.04,0,0,0,0,0,0,
861156.33,0.2,0,0.15,0.06,0,0,0,0,0,0,
861136.31,0.66,0.01,0.37,0.12,0,0,0,0,0,0,
861116.29,2.74,0.04,3.12,0.72,0,0,0,0,0,0,
861096.27,0.77,0.01,0.75,0.17,0,0,0,0,0,0,
861076.25,3.09,0.05,2.97,0.94,0,0,0,0,0,0,
861056.22,112.12,3.3,103.36,56.62,0,0,109.12,22.75,108.17,22.58,
861036.20,80.5,3.94,64.52,55.4,0,0,245.53,51.19,243.36,50.8,
861016.18,81.92,3.81,65.98,53.87,0,0,246.21,51.19,242.68,50.8,
860996.16,85.75,4.41,70.08,63.08,0,0,245.66,51.19,243.23,50.8,
