DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
1025309.08,11.9,0.21,11.4,3.24,0,0,0,0,0,0,
1025289.06,0,0,0,0,0,0,0,0,0,0,
1025269.05,1.31,0.02,0.79,0.36,0,0,0,0,0,0,
1025249.03,0.13,0.01,0.12,0.14,0,0,0,0,0,0,
1025229.01,2.76,0.06,3.46,0.88,0,0,0,0,0,0,
1025208.99,0.31,0.01,0.38,0.15,0,0,0,0,0,0,
1025188.97,0.01,0,0,0.01,0,0,0,0,0,0,
1025168.96,1.1,0.02,0.39,0.14,0,0,0,0,0,0,
1025148.94,1.22,0.02,1,0.4,0,0,0,0,0,0,
1025128.92,1.45,0.04,1.65,0.76,0,0,0,0,0,0,
1025108.87,108.76,2.35,99.34,41.12,0,0,103.23,9.6,114.99,9.33,
1025088.85,46.48,1.64,39.62,21.07,0,0,263.43,20.57,293,19.99,
1025068.83,47.56,1.64,39.84,20.45,0,0,253.86,21.94,281.25,21.32,
1025048.80,48.31,1.7,40.88,21.54,0,0,263.02,20.57,293.4,19.99,
1025028.78,111.03,1.86,109.44,25.78,0,0,254.12,21.94,280.99,21.32,
1025008.76,144.32,1.76,112.22,23.36,0,0,262.04,20.57,284.44,19.99,
1024988.73,182.29,2.43,178.36,34,0,0,254.13,20.57,271.16,19.99,
1024968.70,61.82,1.82,55.35,24.49,0,0,254.69,21.88,283.02,21.3,
1024948.68,47.47,1.5,38.92,19.8,0,0,259.15,20.61,283.37,19.99,
1024928.66,49.17,1.58,40.22,20.8,0,0,258.32,21.82,288.61,21.25,
1024908.64,46.84,1.45,38.95,18.66,0,0,262.55,20.61,284.76,19.99,
1024888.62,46.9,1.38,39.84,17.19,0,0,262.17,21.94,286.19,21.32,
1024868.60,47.41,1.47,39.48,17.12,0,0,261.52,20.57,288.68,19.99,
1024848.58,47.06,1.5,39.49,17.86,0,0,256.78,21.94,283.12,21.32,
1024828.55,53.47,1.63,42.94,18.63,0,0,259.86,20.57,289.73,19.99,
1024808.53,50.31,1.76,41.83,23.06,0,0,258.75,21.9,280.89,21.32,
1024788.50,49.07,1.74,40.23,22.39,0,0,255.56,20.57,282.43,19.99,
1024768.48,49.36,1.84,41.46,23.3,0,0,258.26,21.14,285.83,20.56,
1024748.46,48.31,1.62,39.44,18.34,0,0,258.68,21.37,282.86,20.75,
1024728.44,83.38,2.2,79.92,27.17,0,0,264.36,20.57,283.91,19.99,
1024708.42,46.83,1.67,38.71,19.48,0,0,254.8,21.94,280.32,21.32,
1024688.39,48.55,1.61,40.08,18.6,0,0,264.73,20.57,291.7,19.99,
1024668.37,46.65,1.31,40.28,14.87,0,0,253.81,21.94,281.31,21.32,
1024648.35,50.15,1.61,41.57,20.44,0,0,266,20.57,290.43,19.99,
1024628.33,49.81,1.73,41.61,22.92,0,0,254.67,21.94,280.45,21.32,
1024608.31,48.21,1.58,40.61,20.72,0,0,263.94,20.57,292.49,19.99,
1024588.28,47.84,1.42,40.95,18.24,0,0,254.17,21.94,280.94,21.32,
1024568.26,47.37,1.35,40.39,17.04,0,0,264.05,20.57,292.38,19.99,
1024548.24,47.91,1.43,40.75,18.12,0,0,254.97,21.94,280.15,21.32,
1024528.22,49.53,1.4,41,17.31,0,0,263.99,20.57,292.44,19.99,
1024508.20,48.68,1.38,41.52,17.63,0,0,254.83,21.94,280.29,21.32,
1024488.17,51.02,1.4,43.15,17.6,0,0,263.78,20.57,292.65,19.99,
1024468.14,95.28,2.63,80.26,33.45,0,0,234.51,19.2,258.45,18.66,
1024448.08,201.91,9.76,186.07,144.49,0,0,0,0,0,0,
1024428.00,262.93,8.33,254.13,144.06,0,0,0,0,0,0,
1024407.92,424.51,10.41,416.86,186.45,0,0,0,0,0,0,
1024387.89,129.99,2.57,127.5,40.72,0,0,0,0,0,0,
1024367.83,89.76,5.1,87.62,81.38,0,0,0,0,0,0,
1024347.75,131.99,5.2,128.67,82.89,0,0,0,0,0,0,
1024327.68,128.74,2.83,127.82,45.18,0,0,0,0,0,0,
1024307.63,229.5,6.83,236.27,109.24,0,0,0,0,0,0,
1024287.57,150.68,7.92,146.39,123.8,0,0,0,0,0,0,
1024267.51,119.92,4.84,124.93,79.62,0,0,0,0,0,0,
1024247.43,111.6,0.79,116.2,17.59,0,0,0,0,0,0,
1024227.39,80.2,0.42,78.65,9.47,0,0,0,0,0,0,
1024207.34,56.66,0.33,58.92,7.44,0,0,0,0,0,0,
1024187.30,61.06,0.35,59.8,5.62,0,0,0,0,0,0,
1024167.25,62.29,0.72,62.8,12.1,0,0,0,0,0,0,
1024147.19,70.14,0.67,72.74,12.13,0,0,0,0,0,0,
1024127.15,78.69,0.73,73.22,11.72,0,0,0,0,0,0,
1024107.11,48.34,0.4,47.7,6.32,0,0,0,0,0,0,
1024087.06,66.57,1.19,69.77,20.46,0,0,0,0,0,0,
1024067.00,115.99,1.41,113.17,21.25,0,0,0,0,0,0,
1024046.95,40.16,0.25,36.86,3.95,0,0,0,0,0,0,
1024026.90,61.03,0.44,51.08,6.03,0,0,0,0,0,0,
1024006.87,16.06,0.16,14.02,2.08,0,0,0,0,0,0,
1023986.84,38.83,0.43,36.18,5.61,0,0,0,0,0,0,
1023966.78,60.32,0.81,58.56,13.27,0,0,0,0,0,0,
1023946.72,74.44,0.82,74.5,14.35,0,0,0,0,0,0,
1023926.68,39.28,0.45,33.77,5.96,0,0,0,0,0,0,
1023906.64,66.04,1.7,62.5,27.83,0,0,0,0,0,0,
1023886.60,96.84,4.34,88.72,67.48,0,0,0,0,0,0,
1023866.55,118.12,2.82,117.04,43.06,0,0,0,0,0,0,
1023846.49,82.19,2.42,84.09,39.49,0,0,0,0,0,0,
1023826.42,82.43,2.41,90.48,42.87,0,0,0,0,0,0,
1023806.36,126.49,4.48,133.44,71.53,0,0,0,0,0,0,
1023786.31,166.23,7.2,169.76,116.01,0,0,0,0,0,0,
1023766.26,127.94,2.4,139.08,39.83,0,0,0,0,0,0,
1023746.18,178.81,3.08,172.56,45.47,0,0,0,0,0,0,
1023726.12,200.93,4.3,197.72,68.51,0,0,0,0,0,0,
1023706.05,129.8,4.13,142.89,69.59,0,0,0,0,0,0,
1023686.00,85.94,2.05,91.04,35.04,0,0,0,0,0,0,
1023665.95,120.31,3.71,128.19,62.5,0,0,0,0,0,0,
1023645.90,84.56,2.53,92.29,41.1,0,0,0,0,0,0,
1023625.86,65.03,1.87,70.37,31.63,0,0,0,0,0,0,
1023605.81,53.7,1.67,55.31,26.53,0,0,0,0,0,0,
1023585.76,99.95,3.98,109.91,65.49,0,0,0,0,0,0,
1023565.71,67.51,1.32,75.31,22.76,0,0,0,0,0,0,
1023545.65,92.88,2.93,101.25,49.11,0,0,0,0,0,0,
1023525.60,55.17,1.42,57.55,23.37,0,0,0,0,0,0,
1023505.55,81.79,2.56,87.66,42,0,0,0,0,0,0,
1023485.50,87.26,3.17,93.89,49.8,0,0,0,0,0,0,
1023465.45,126.41,5.14,125.45,81.05,0,0,0,0,0,0,
1023445.40,93.79,2.34,93.54,36.43,0,0,0,0,0,0,
1023425.34,113.7,1.43,112.56,17,0,0,0,0,0,0,
1023405.26,140.23,4.11,135.69,59.33,0,0,0,0,0,0,
1023384.31,391.74,8.85,394.07,142.35,0,0,0,0,0,0,
1023364.26,143.66,3.93,146.23,61.09,0,0,0,0,0,0,
1023344.23,9.32,0.39,9.78,6.31,0,0,0,0,0,0,
1023324.18,90.99,3.88,96.82,65.64,0,0,0,0,0,0,
1023304.14,111.96,3.47,121.55,59.56,0,0,0,0,0,0,
1023284.09,61.71,1.81,68.24,31.98,0,0,0,0,0,0,
1023264.04,120.26,6.78,128.81,114.08,0,0,0,0,0,0,
1023243.94,121.91,4.73,126.66,76.64,0,0,0,0,0,0,
1023223.87,96.95,2.53,109.27,44.74,0,0,0,0,0,0,
1023203.76,120.54,2.96,113.99,45.63,0,0,0,0,0,0,
1023183.66,82.16,3.86,84.86,63.77,0,0,0,0,0,0,

