DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
130582.57,12.54,0.19,11.92,3.3,0,0,0,0,0,0,
130562.55,0.06,0,0.28,0.07,0,0,0,0,0,0,
130542.53,0.69,0.01,0.9,0.25,0,0,0,0,0,0,
130522.52,0.39,0.01,0.44,0.13,0,0,0,0,0,0,
130502.49,3.69,0.08,4.12,1.58,0,0,0,0,0,0,
130482.44,96.17,3.35,89.58,40.02,0,0,417.49,259.12,420.38,259.12,
130462.28,33.21,2.32,27.69,30,0,0,719.56,464.17,712.22,464.17,
130442.26,31.07,2.18,25.72,28.91,0,0,714.92,453.47,709.42,453.47,
130422.20,29.79,2.12,25.73,27.22,0,0,736.15,465.56,729.51,465.53,
130402.15,33.07,2.09,27.4,27.79,0,0,720.9,467.63,711.97,467.64,
130382.12,30.64,2.17,26.36,28.89,0,0,712.96,454.29,711.06,454.3,
130362.11,30.26,2.11,25.63,27.89,0,0,734.36,459.92,724.55,459.92,
130341.99,29.2,1.92,25.27,26.56,0,0,724.1,475.39,728.6,475.36,
130321.96,32.31,2.15,27.3,29.36,0,0,714.62,452.52,706.82,452.52,
130301.95,31.83,2.08,26.54,28.29,0,0,728.53,457.73,722.94,457.72,
130281.89,29.09,2.16,25.54,30.39,0,0,728.86,468.6,730.95,468.59,
130261.85,29.33,2.23,25.62,32.42,0,0,710.1,463.81,715.05,463.81,
130241.83,29.29,2.15,26.23,31.05,0,0,720.08,454.53,722.75,454.55,
130221.81,29.02,2.15,26.19,29.79,0,0,736.94,468.81,731.08,468.78,
130201.69,28.82,2.27,25.29,30.64,0,0,713.17,463.81,712.79,463.81,
130181.67,30.87,2.21,27.05,29.59,0,0,723.79,455.08,719.03,455.08,
130161.59,32.3,2.21,29.31,30.77,0,0,735.99,464.72,720.13,464.72,
130141.47,30.1,2.14,26.71,30.51,0,0,712.96,464.35,719.04,464.36,
130121.44,32.47,2.25,28.6,31.65,0,0,714.97,453.47,703.55,453.47,
130101.42,30.9,2.17,26.52,30.52,0,0,726.87,458.98,728.39,458.98,
130081.36,30.29,2.19,26.48,30.48,0,0,729.94,467.04,725.44,467.04,
130061.33,32.02,2.35,27.52,32.65,0,0,712.95,461.86,712.12,461.84,
130041.31,35.19,2.37,31.13,31.4,0,0,710.24,453.47,708.28,453.47,
130021.21,40.61,2.42,38.54,33.31,0,0,710.56,453.33,714.28,453.33,
130000.77,154.19,4.83,150.41,71.96,0,0,615.19,401.06,611.41,401.07,
129980.70,252.42,6.3,230.79,95.17,0,0,548.84,349.04,543.42,349.04,
129960.50,259.54,6.82,244.83,109.15,0,0,533.35,346.48,529.85,346.48,
129939.61,80.01,3.49,74.28,48.75,0,0,691.49,430.98,679.32,430.97,
129919.51,29.89,2.1,25.69,29.26,0,0,721.39,475.1,728.35,475.1,
129899.49,30.03,2.24,25.44,31.1,0,0,720.66,452.58,699.25,452.58,
129879.48,28.84,2.09,26.43,29.56,0,0,736.86,462.2,735.99,462.2,
129859.44,28.43,2.08,25.33,29.48,0,0,729.99,475.77,721.02,475.78,
129839.42,33.48,2.29,28.42,32.53,0,0,707.91,452.52,712.05,452.52,
129819.39,34.96,2.18,30.17,30.74,0,0,729.2,458.02,722.82,458,
129799.26,29.85,2.11,26.79,30.12,0,0,733,471.71,722.1,471.7,
129779.24,34.12,2.16,29.5,30.4,0,0,716.42,457.49,706.54,457.49,
129759.22,30.18,2.26,27.32,32.1,0,0,701.28,452.84,712.48,452.85,
129739.16,31.33,2.14,27.89,30.26,0,0,734.87,460.59,727.79,460.59,
129718.85,144.72,9.83,145.41,151.47,0,0,441.2,291.37,448.78,291.35,
129698.78,112.86,4.87,113.83,53.4,0,0,0,0,0,0,
129678.70,144.57,4.75,145.44,62.7,0,0,0,0,0,0,
129658.66,145.73,3.62,145.54,58.37,0,0,0,0,0,0,
129638.63,55.08,4.18,55.29,46.14,0,0,0,0,0,0,
129618.60,120.23,3.69,125.36,56.24,0,0,0,0,0,0,
129598.53,135.55,3.37,138.69,55.44,0,0,0,0,0,0,
129578.47,212.22,6.39,222.27,108.76,0,0,0,0,0,0,
129558.43,135.06,7.7,139.08,124.69,0,0,0,0,0,0,
129538.39,168.84,4.11,167.21,63.19,0,0,0,0,0,0,
129518.35,68.56,0.52,61.75,5.89,0,0,0,0,0,0,
129498.29,72.77,0.55,76.02,7.15,0,0,0,0,0,0,
129478.26,63.75,0.39,61.56,5,0,0,0,0,0,0,
129458.23,65.2,0.51,67.51,8.42,0,0,0,0,0,0,
129438.19,71.93,0.79,71.68,11.35,0,0,0,0,0,0,
129418.13,65.09,0.81,65.13,12.95,0,0,0,0,0,0,
129398.07,77.91,0.6,76.22,8.54,0,0,0,0,0,0,
129378.02,49.96,0.64,50.16,9.55,0,0,0,0,0,0,
129357.97,93.46,1.78,93.19,29.9,0,0,0,0,0,0,
129337.93,80.16,0.4,75.37,7.15,0,0,0,0,0,0,
129317.89,49.85,0.3,47.94,6.21,0,0,0,0,0,0,
129297.85,38.6,0.31,40.69,5.13,0,0,0,0,0,0,
129277.81,18.55,0.15,19.81,2.8,0,0,0,0,0,0,
129257.77,47.35,0.5,46.86,8.17,0,0,0,0,0,0,
129237.73,64.54,0.97,69.94,16.1,0,0,0,0,0,0,
129217.68,59.4,0.59,58.45,10.41,0,0,0,0,0,0,
129197.65,41.05,0.51,43.72,8.72,0,0,0,0,0,0,
129177.61,67.8,2.15,70.62,36.34,0,0,0,0,0,0,
129157.57,101.11,4.51,94.44,70.53,0,0,0,0,0,0,
129137.53,99.23,2.24,104.38,36.95,0,0,0,0,0,0,
129117.48,89.51,2.62,86.75,40.31,0,0,0,0,0,0,
129097.41,77.47,2.24,80.2,36.45,0,0,0,0,0,0,
129077.35,154.54,6.32,159.97,102.16,0,0,0,0,0,0,
129057.29,135.84,5.25,146.02,88.33,0,0,0,0,0,0,
129037.25,152.76,2.67,156.48,46.34,0,0,0,0,0,0,
129017.21,184.36,2.62,198.04,45.54,0,0,0,0,0,0,
128997.11,162.45,4.38,183.36,81.27,0,0,0,0,0,0,
128977.06,112.38,3.27,131.67,60.74,0,0,0,0,0,0,
128957.00,106.7,2.2,122.24,44.65,0,0,0,0,0,0,
128936.95,375.74,8.68,389.72,140.8,0,0,0,0,0,0,
128916.89,251.11,7.2,255.41,121.42,0,0,0,0,0,0,
128896.84,63.04,1.55,72.61,28.43,0,0,0,0,0,0,
128876.79,83.07,2.31,88.36,39.8,0,0,0,0,0,0,
128856.75,22.42,0.73,24.38,12.9,0,0,0,0,0,0,
128836.70,97.91,3.6,106.6,62.34,0,0,0,0,0,0,
128816.64,85.91,1.85,94.62,33.11,0,0,0,0,0,0,
128796.59,184.95,3.52,189.11,58.45,0,0,0,0,0,0,
128776.54,178.93,2,180.66,33.94,0,0,0,0,0,0,
128756.50,114.5,3.25,124.02,59.36,0,0,0,0,0,0,
128736.46,72.31,2.55,76.65,43.76,0,0,0,0,0,0,
128716.41,128.72,4.73,139.74,79.02,0,0,0,0,0,0,
128696.36,50.85,1.29,52.9,24.91,0,0,0,0,0,0,
128676.29,160.15,2.63,159.65,42.34,0,0,0,0,0,0,
128656.25,99.9,2.95,115.76,56.61,0,0,0,0,0,0,
128636.22,49.68,1.37,49.24,25.24,0,0,0,0,0,0,
128616.20,9.46,0.41,10.46,5.95,0,0,0,0,0,0,
128596.15,93.5,3.83,92.08,65.42,0,0,0,0,0,0,
128576.11,115.12,3.56,126.57,61.8,0,0,0,0,0,0,
128556.06,59.64,1.8,62.71,29.95,0,0,0,0,0,0,
128535.99,118.15,2.98,124.95,48.62,0,0,0,0,0,0,
128515.90,134.27,8.9,132.52,138.03,0,0,0,0,0,0,
128495.82,95.92,2.48,97.73,45.56,0,0,0,0,0,0,
128475.72,115.11,2.92,115.57,46.8,0,0,0,0,0,0,
128455.62,95.17,4.08,91.6,65.35,0,0,0,0,0,0,

