DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
136171.78,211.37,5.38,202.91,90.55,0,0,0,0,0,0,
136151.77,0.17,0,0.57,0.06,0,0,0,0,0,0,
136131.75,0,0,0,0,0,0,0,0,0,0,
136111.73,0,0,0.01,0,0,0,0,0,0,0,
136091.71,0,0,0,0,0,0,0,0,0,0,
136071.69,0.01,0,0.01,0.04,0,0,0,0,0,0,
136051.68,0.01,0,0.01,0.02,0,0,0,0,0,0,
136031.66,0,0,0,0.01,0,0,0,0,0,0,
136011.64,0.01,0,0.01,0.02,0,0,0,0,0,0,
135991.62,0,0,0,0,0,0,0,0,0,0,
135971.60,1.06,0.01,0.96,0.1,0,0,0,0,0,0,
135951.59,0.09,0,0.01,0.01,0,0,0,0,0,0,
135931.57,0,0,0,0,0,0,0,0,0,0,
135911.55,0.03,0,0,0.02,0,0,0,0,0,0,
135891.53,0,0,0.01,0.03,0,0,0,0,0,0,
135871.51,1.9,0.02,2.11,0.38,0,0,0,0,0,0,
135851.50,0.35,0.01,0.22,0.16,0,0,0,0,0,0,
135831.48,11.16,0.15,7.72,1.56,0,0,0,0,0,0,
135811.46,0.01,0,0.03,0.04,0,0,0,0,0,0,
135791.44,6.28,0.06,3.96,0.78,0,0,0,0,0,0,
135771.42,0.67,0.01,0.84,0.2,0,0,0,0,0,0,
135751.40,0.01,0,0.06,0.02,0,0,0,0,0,0,
135731.39,0.04,0,0.01,0,0,0,0,0,0,0,
135711.37,0.03,0,0.01,0,0,0,0,0,0,0,
135691.35,0,0,0.01,0.02,0,0,0,0,0,0,
135671.33,0,0,0,0.01,0,0,0,0,0,0,
135651.31,0.04,0.01,0.03,0.04,0,0,0,0,0,0,
135631.30,0.22,0,0.17,0.04,0,0,0,0,0,0,
135611.28,0.01,0,0.01,0,0,0,0,0,0,0,
135591.26,0,0,0.03,0.04,0,0,0,0,0,0,
135571.24,0,0,0,0,0,0,0,0,0,0,
135551.22,0.07,0.01,0.1,0.07,0,0,0,0,0,0,
135531.21,0.01,0,0.1,0.08,0,0,0,0,0,0,
135511.19,0.03,0,0.01,0.06,0,0,0,0,0,0,
135491.17,0.03,0,0.03,0.05,0,0,0,0,0,0,
135471.15,2.89,0.04,3.24,0.63,0,0,0,0,0,0,
135451.13,0.03,0,0.05,0.05,0,0,0,0,0,0,
135431.12,0.01,0,0.09,0.1,0,0,0,0,0,0,
135411.10,0.08,0.01,0.11,0.06,0,0,0,0,0,0,
135391.08,2.8,0.04,2.24,0.45,0,0,0,0,0,0,
135371.06,0.13,0,0.13,0.03,0,0,0,0,0,0,
135351.04,0.84,0.01,0.7,0.2,0,0,0,0,0,0,
135331.02,0.52,0.01,0.79,0.29,0,0,0,0,0,0,
135311.00,0.56,0.01,0.29,0.07,0,0,0,0,0,0,
135290.98,9.84,0.34,9.48,3.14,0,0,0,0,0,0,
135270.95,86.76,3.06,85.12,39.31,0,0,510.96,313.29,512.93,313.29,
135250.93,31.01,1.93,27.97,25.72,0,0,742.25,451.3,727.06,451.32,
135230.90,33.57,2.23,30.69,31.24,0,0,728.38,430.44,724.35,430.43,
135210.87,31.51,2.16,28.6,30.59,0,0,721.75,438.68,711,438.66,
135190.85,30.98,2.13,28.57,30.64,0,0,727.2,449.97,717.66,449.97,
135170.81,84,3.33,80.84,48.69,0,0,679.28,417.72,685.9,417.72,
135150.76,259.87,6.06,255.11,100.04,0,0,532.06,314.77,525.9,314.77,
135130.16,277.78,6.7,272.37,124.04,0,0,523.56,324.58,517.91,324.58,
135110.10,84.46,3.26,80.17,48.66,0,0,677.98,413.68,675.88,413.68,
135090.07,29.86,1.94,26.54,27.44,0,0,733.52,437.54,728.23,437.56,
135070.04,28.63,2.13,24.99,30.9,0,0,721.57,442.37,726.18,442.36,
135050.00,27.25,2.06,24.07,30.54,0,0,726.55,443.73,723.7,443.76,
135029.98,28.57,2.09,24.83,30.98,0,0,722.93,450.91,726.69,450.91,
135009.96,26.55,2.01,23.62,28.9,0,0,738.44,451.58,735.74,451.58,
134989.94,28.15,1.9,24.79,26.99,0,0,748.69,452.52,730.26,452.52,
134969.93,28.62,2.05,25.56,29.49,0,0,737.04,446.59,730.58,446.58,
134949.91,27.1,2.03,23.95,28.41,0,0,731.37,439.34,729.5,439.32,
134929.88,27.72,2.03,24.56,28.62,0,0,728.56,442.85,721.19,442.85,
134909.78,28.28,2.11,24.57,29.57,0,0,721.87,444.46,726.99,444.46,
134889.70,27.88,2.11,24.31,29.66,0,0,721.71,446.36,723.02,446.34,
134869.64,27.98,2.13,24.12,29.35,0,0,726.96,451.58,724.11,451.58,
134849.62,28.16,1.97,23.83,27.51,0,0,744.43,452.52,734.51,452.52,
134829.60,30.79,2.07,26,27.87,0,0,737.59,446.77,730.04,446.8,
134809.57,27.98,2.15,25.54,29.03,0,0,729.71,437.31,729.49,437.31,
134789.54,27.34,2.14,24.16,28.75,0,0,728.2,444.04,722.43,444.04,
134769.44,30.94,2.19,27.74,29.97,0,0,725.56,444.46,720.15,444.46,
134749.39,28.11,2.14,24,28.86,0,0,724.52,448.1,717.2,448.08,
134729.37,26.84,2.09,24,28.56,0,0,734.08,451.58,734.68,451.58,
134709.35,28.47,1.96,25.17,27.24,0,0,740.11,452.52,738.83,452.52,
134689.34,27.62,2.11,23.89,28.74,0,0,739.5,447.35,728.12,447.33,
134669.30,27.42,2.12,24.82,28.92,0,0,727.15,438.04,733.17,438.06,
134649.25,27.92,2.12,24.6,28.76,0,0,728.31,442.87,723.34,442.89,
134629.21,28.28,2.12,24.36,28.73,0,0,727.56,444.59,718.65,444.59,
134609.14,29.05,2.15,24.63,28.99,0,0,724.27,447.69,714.61,447.69,
134589.11,27.69,2.14,23.58,28.31,0,0,739.26,451.58,732.06,451.58,
134569.09,28.57,2.04,25.23,27.31,0,0,743.24,452.52,735.71,452.52,
134549.07,28.97,2.18,24.46,28.87,0,0,737.36,447.8,730.27,447.78,
134529.05,28.45,2.17,25.19,29.09,0,0,738.86,437.59,721.4,437.56,
134508.86,31.3,2.23,28.14,29.82,0,0,728.17,441.24,722.47,441.24,
134488.67,80.25,3.46,77.06,49.94,0,0,636.88,395.91,634.59,395.92,
134468.61,212.01,12.04,210.96,180.88,0,0,0,0,0,0,
134448.58,141.46,6.25,144.38,60.84,0,0,0,0,0,0,
134428.55,46.34,1.36,43.64,26.71,0,0,0,0,0,0,
134408.53,0.12,0,0.13,0.05,0,0,0,0,0,0,
134388.51,2.8,0.02,2.21,0.28,0,0,0,0,0,0,
134368.49,0,0,0.01,0.01,0,0,0,0,0,0,
134348.47,7.08,0.12,4.7,1.16,0,0,0,0,0,0,
134328.45,0.51,0.01,0.32,0.12,0,0,0,0,0,0,
134308.43,1.52,0.02,0.99,0.15,0,0,0,0,0,0,
134288.41,0.69,0,1.15,0.27,0,0,0,0,0,0,
134268.39,0.13,0,0.14,0.04,0,0,0,0,0,0,
134248.36,63.32,0.86,60.61,13.92,0,0,0,0,0,0,
134228.31,104.5,3.22,107.49,52.63,0,0,0,0,0,0,
134208.26,80.75,5.44,83.98,61.2,0,0,0,0,0,0,
134188.23,125.7,3.36,126.16,53.38,0,0,0,0,0,0,
134168.19,151.4,4.9,149.84,77.98,0,0,0,0,0,0,
134148.13,232.35,6.51,204.26,90.57,0,0,0,0,0,0,
134128.07,153.28,8.81,147.52,139.51,0,0,0,0,0,0,
134107.97,364.6,6.94,357.76,106.93,0,0,0,0,0,0,
134087.90,257.62,4.81,243.62,72.07,0,0,0,0,0,0,
134067.86,73.25,0.54,75.42,6.62,0,0,0,0,0,0,
134047.82,64.2,0.45,59.49,5.04,0,0,0,0,0,0,
134027.78,60.5,0.41,63.23,5.7,0,0,0,0,0,0,
134007.73,72.62,0.69,69.53,10.51,0,0,0,0,0,0,
133987.69,73.54,0.9,76.69,12.58,0,0,0,0,0,0,
133967.64,82.43,0.65,82.52,9.41,0,0,0,0,0,0,
133947.61,48,0.53,49.4,8.13,0,0,0,0,0,0,
133927.57,61.95,1.25,62.8,20.36,0,0,0,0,0,0,
133907.50,116.14,1.12,110.25,19.76,0,0,0,0,0,0,
133887.47,98.97,0.29,97.31,5.41,0,0,0,0,0,0,
133867.43,140.31,0.57,141.95,10.12,0,0,0,0,0,0,
133847.39,143.6,0.52,148.98,7.62,0,0,0,0,0,0,
133827.36,34.4,0.26,33.36,5.31,0,0,0,0,0,0,
133807.30,81.49,0.98,79.08,15.12,0,0,0,0,0,0,
133787.25,70.9,0.95,72.86,14.92,0,0,0,0,0,0,
133767.21,44.42,0.41,46.39,8.05,0,0,0,0,0,0,
133747.18,53.24,0.98,52.08,15.11,0,0,0,0,0,0,
133727.14,86.68,3.67,85.99,59.41,0,0,0,0,0,0,
133707.07,129.37,3.87,119.61,55.07,0,0,0,0,0,0,
133686.99,54.95,1.58,56.31,24.1,0,0,0,0,0,0,
133666.95,112.15,3.45,108.35,49.96,0,0,0,0,0,0,
133646.91,93.92,2.87,95.65,46.62,0,0,0,0,0,0,
133626.87,172.98,7.96,172.45,126.01,0,0,0,0,0,0,
133606.80,134.81,2.94,125.89,41.5,0,0,0,0,0,0,
133586.76,157.43,3.26,144.98,48.96,0,0,0,0,0,0,
133566.70,225.3,3.51,225.92,54.93,0,0,0,0,0,0,
133546.66,147,4.83,143.19,71.86,0,0,0,0,0,0,
133526.61,93.34,2.51,88.06,36.62,0,0,0,0,0,0,
133506.55,104.19,2.66,105.2,40.7,0,0,0,0,0,0,
133486.51,127.99,4.11,122.57,58.88,0,0,0,0,0,0,
133466.47,57.77,1.45,59.88,22.46,0,0,0,0,0,0,
133446.43,74.92,2.08,77.93,36.1,0,0,0,0,0,0,
133426.39,40.71,1.5,40.01,20.65,0,0,0,0,0,0,
133406.33,90.34,3.31,89.64,49.59,0,0,0,0,0,0,
133386.29,98.55,2.5,98.43,35.16,0,0,0,0,0,0,
133366.23,87.37,2.46,95.14,46.12,0,0,0,0,0,0,
133346.18,82.6,2.35,88.56,40.31,0,0,0,0,0,0,
133326.13,81.04,2.71,93.86,53.81,0,0,0,0,0,0,
133306.09,91.97,3.73,98.9,60.04,0,0,0,0,0,0,
133286.04,138.42,4.24,122.66,59.81,0,0,0,0,0,0,
133266.00,42.05,0.8,39.53,8.63,0,0,0,0,0,0,
133245.94,146.54,2.9,144.79,40.87,0,0,0,0,0,0,
133225.88,117.84,3.5,113.56,52.04,0,0,0,0,0,0,
133205.85,37.63,0.91,38.64,15.55,0,0,0,0,0,0,
133185.82,12.87,0.54,10.09,5.55,0,0,0,0,0,0,
133165.78,130.69,5.65,130.15,86.46,0,0,0,0,0,0,
133145.66,98.39,2.3,98.4,36.8,0,0,0,0,0,0,
133125.60,84.24,2.19,87.71,36.97,0,0,0,0,0,0,
133105.54,127.03,7.63,128.19,119.27,0,0,0,0,0,0,
133085.48,279.79,7.7,286.72,136.18,0,0,0,0,0,0,
133065.41,331.04,7.94,320.96,118.87,0,0,0,0,0,0,
133045.35,140.61,3.56,142.63,56.26,0,0,0,0,0,0,
133025.28,80.22,3.91,86.07,65.22,0,0,0,0,0,0,

