DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
865410.33,11.76,0.14,12.76,2.8,0,0,0,0,0,0,
865390.31,0.83,0.01,1.02,0.22,0,0,0,0,0,0,
865370.30,0.41,0.01,0.31,0.08,0,0,0,0,0,0,
865350.28,0,0,0,0,0,0,0,0,0,0,
865330.26,0.04,0,0.29,0.08,0,0,0,0,0,0,
865310.24,0.03,0,0.07,0.03,0,0,0,0,0,0,
865290.22,0,0,0,0,0,0,0,0,0,0,
865270.20,0.84,0.01,1.16,0.31,0,0,0,0,0,0,
865250.19,0.23,0.01,0.33,0.12,0,0,0,0,0,0,
865230.16,9.97,0.46,11.64,4.09,0,0,0,0,0,0,
865210.12,99.16,2.75,93.42,37.14,0,0,352.66,59.23,346.19,57.34,
865190.10,40.81,1.53,37.55,20.95,0,0,561.62,94.77,556.53,91.75,
865170.08,42.6,1.62,38.79,21.93,0,0,563.49,94.77,554.67,91.75,
865150.06,44.92,1.51,42.01,20.8,0,0,561.83,94.77,556.32,91.75,
865130.03,42.54,1.58,39.7,21.66,0,0,559.72,94.77,551.62,91.75,
865110.01,40.22,1.49,37.61,21.16,0,0,560.2,94.77,554.37,91.75,
865089.99,40.8,1.51,38.1,21.29,0,0,559.64,94.77,550.92,91.75,
865069.97,40.41,1.51,38.45,21.39,0,0,562.22,94.77,552.36,91.75,
865049.95,41.29,1.52,38.2,21.94,0,0,561.75,94.7,556.4,91.69,
865029.93,46.12,1.66,41.88,23.49,0,0,556.36,89.44,547.05,86.42,
865009.87,41.75,1.54,39.62,22.27,0,0,558.44,94.77,551.56,91.75,
864989.84,43.59,1.55,41.85,22.79,0,0,557.48,94.77,549.52,91.75,
864969.80,41.06,1.54,40.04,22.68,0,0,559.29,94.77,549.93,91.75,
864949.78,44.06,1.58,40.7,22.46,0,0,550.6,94.18,541.88,91.35,
864929.76,43.69,1.64,40.84,23.4,0,0,563.3,94.77,554.86,91.75,
864909.72,47.16,1.53,45.2,24.03,0,0,564.01,94.77,554.15,91.75,
864889.67,211.07,4.77,208.52,73.73,0,0,423.31,71.08,415.31,68.81,
