DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
972276.21,20.36,0.26,20.2,3.72,0,0,0,0,0,0,
972256.20,0,0,0.01,0.02,0,0,0,0,0,0,
972236.18,0.04,0,0.01,0.03,0,0,0,0,0,0,
972216.16,0,0,0.02,0.04,0,0,0,0,0,0,
972196.14,0.03,0,0.01,0.01,0,0,0,0,0,0,
972176.12,0.06,0.01,0.06,0.17,0,0,0,0,0,0,
972156.11,2.57,0.03,3.14,0.74,0,0,0,0,0,0,
972136.09,0.01,0,0.04,0.04,0,0,0,0,0,0,
972116.07,2.22,0.03,2.93,0.58,0,0,0,0,0,0,
972096.05,0.01,0,0.01,0.01,0,0,0,0,0,0,
972076.04,0.48,0.01,0.34,0.04,0,0,0,0,0,0,
972056.02,0.06,0,0.06,0.03,0,0,0,0,0,0,
972035.99,0.01,0,0,0.03,0,0,0,0,0,0,
972015.97,0.03,0,0.03,0.02,0,0,0,0,0,0,
971995.95,0.1,0,0.04,0.04,0,0,0,0,0,0,
971975.93,0.01,0,0,0.01,0,0,0,0,0,0,
971955.92,0.29,0.01,0.2,0.1,0,0,0,0,0,0,
971935.90,0.03,0,0.04,0.08,0,0,0,0,0,0,
971915.88,0.86,0.02,0.28,0.08,0,0,0,0,0,0,
971895.86,0.66,0.01,0.49,0.12,0,0,0,0,0,0,
971875.85,0.45,0.01,0.54,0.17,0,0,0,0,0,0,
971855.82,1.93,0.04,1.64,0.65,0,0,0,0,0,0,
971835.78,89.49,2.35,82.79,27.85,0,0,24.75,13.17,24.95,13.17,
971815.75,64.68,4.23,44.11,47.64,0,0,285.68,151.47,285.87,151.47,
971795.68,393.54,9.9,367.87,150.39,0,0,177.1,93.14,173.26,93.14,
971775.59,268.43,8.47,253.23,124.76,0,0,204.89,111.01,202.56,111.01,
