DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
684116.91,15.99,0.27,17.48,4.64,0,0,0,0,0,0,
684096.89,0,0,0,0.01,0,0,0,0,0,0,
684076.87,3.14,0.04,2.01,0.37,0,0,0,0,0,0,
684056.85,0,0,0.03,0,0,0,0,0,0,0,
684036.83,0.08,0,0.03,0.01,0,0,0,0,0,0,
684016.81,0.26,0.01,0.08,0.04,0,0,0,0,0,0,
683996.80,0,0,0,0,0,0,0,0,0,0,
683976.78,0.07,0,0.08,0.04,0,0,0,0,0,0,
683956.76,0,0,0,0,0,0,0,0,0,0,
683936.74,0,0,0,0.01,0,0,0,0,0,0,
683916.72,0.8,0.01,0.33,0.1,0,0,0,0,0,0,
683896.71,1.17,0.02,0.88,0.19,0,0,0,0,0,0,
683876.69,0.99,0.02,1.02,0.25,0,0,0,0,0,0,
683856.67,1.95,0.02,1.82,0.51,0,0,0,0,0,0,
683836.61,189.43,5.27,198.5,91.37,0,0,0,0,0,0,
683816.57,71.35,1.81,73.06,25.76,0,0,0,0,0,0,
683796.55,7.04,0.09,6.8,1.11,0,0,0,0,0,0,
683776.53,0.11,0,0.1,0.08,0,0,0,0,0,0,
683756.51,2.96,0.03,3.6,0.56,0,0,0,0,0,0,
683736.50,0,0,0.01,0.01,0,0,0,0,0,0,
683716.48,1.06,0.02,0.56,0.29,0,0,0,0,0,0,
683696.46,10.19,0.14,9.3,2.08,0,0,0,0,0,0,
683676.43,27.87,0.87,27.3,10.74,0,0,0,0,0,0,
683656.39,152.49,10.71,151.86,164.27,0,0,267.98,152.33,272.6,152.33,
683636.34,127.71,12.57,126.84,193.88,0,0,348.8,205.56,350.3,205.56,
683616.29,142.94,14.42,142.73,222.35,0,0,329.85,193.18,338.33,193.18,
683596.26,128.88,12.7,129.52,194.82,0,0,356.58,206.37,372.48,206.37,
683576.18,128.64,12.57,127.56,193.43,0,0,344.54,206.43,354.72,206.43,
683556.15,144.12,14.48,142.88,221.87,0,0,329.77,193.18,338.41,193.18,
683536.11,131.16,12.77,130.26,195.32,0,0,360.12,206.13,369.06,206.13,
683516.04,131.47,12.7,131.65,195.63,0,0,342.75,205.85,350.12,205.85,
683495.95,144.45,14.38,142.73,221.18,0,0,334.79,193.18,334.68,193.18,
683475.91,139.55,13.16,138.44,201.12,0,0,354,200.76,363.31,200.76,
683455.86,150.52,14.03,142.64,214.76,0,0,327.6,191.28,335.76,191.28,
683435.81,130.71,12.49,128.55,200.73,0,0,348.37,204.29,344,204.29,
683415.75,131.79,12.53,131.14,202.29,0,0,338.1,201.53,352.59,201.53,
683395.70,145.57,14.25,144.72,229.16,0,0,328.92,193.18,339.26,193.18,
683375.66,130.43,12.5,127.88,199.97,0,0,355.51,205.37,371.15,205.37,
683355.61,131.14,12.55,128.91,200.58,0,0,343.52,206.19,350.55,206.19,
683335.56,139.49,14,137.33,224.44,0,0,330.66,193.97,344.75,193.97,
683315.52,135.9,12.84,134.18,206.09,0,0,350.66,200.27,365.11,200.27,
683295.46,132.02,12.6,130.35,201.53,0,0,347.59,205.27,345.54,205.27,
683275.40,136.11,13.06,133.45,208.92,0,0,341.73,199.8,345.35,199.8,
683255.36,146.47,13.98,142.83,223.28,0,0,334.08,193.18,334.1,193.18,
683235.10,127.98,12.45,126.68,200.26,0,0,347.04,205.96,352.38,205.96,
683215.04,131.2,12.72,130.72,204.13,0,0,340.09,202.11,351.3,202.11,
683195.00,145.57,14.15,141,225.89,0,0,335.03,193.18,333.15,193.18,
683174.75,130.7,12.55,129.55,201.45,0,0,343.28,205.82,358.72,205.82,
683154.69,133.11,12.62,130.9,201.24,0,0,339.76,202.97,353.32,202.97,
683134.65,142.91,14.34,140.87,229.42,0,0,328.63,193.18,339.55,193.18,
683114.61,135.62,12.6,136.47,203.97,0,0,355.43,202.92,366.51,202.92,
683094.56,130.35,12.57,127.51,200.49,0,0,339.41,205.56,355.13,205.56,
683074.50,139.72,13.49,137.52,216.71,0,0,332.92,196.92,347.5,196.92,
683054.47,134.31,13.33,133.23,214.46,0,0,356.62,198.54,357.98,198.54,
683034.43,131.17,12.58,128.42,200.89,0,0,343.95,204.35,347.2,204.35,
683014.37,129.32,12.59,128.67,202.91,0,0,341.29,202.39,350.56,202.39,
682994.32,144.31,14.23,141.69,226.9,0,0,332.75,193.18,335.43,193.18,
682974.03,137.03,12.79,132.08,202.54,0,0,341.56,201.36,348,201.36,
682953.97,127.59,12.43,123.77,199.13,0,0,349.35,206.71,352.18,206.71,
682933.91,143.07,14.27,136.99,227.51,0,0,333.18,193.89,335,193.89,
682913.60,128.51,12.49,123.34,198.45,0,0,350.42,208.9,349.07,208.9,
682893.53,141.3,13.63,135.56,215.91,0,0,338.45,198.36,345.08,198.36,
682873.47,150.79,13.75,144.6,218.89,0,0,325.48,193.18,342.7,193.18,
682853.42,141.33,13.07,137.22,208.65,0,0,355.51,202.05,364.25,202.05,
682833.35,165.29,14.01,163.14,223.85,0,0,302.01,183.29,312.42,183.29,
682813.29,381.36,15.79,362.89,241.68,0,0,236.59,137.98,240.68,137.98,
682793.22,394.9,15.44,387.12,245.19,0,0,226.63,126.75,222.15,126.75,
682773.16,145.93,12.65,141.76,200.96,0,0,343.32,203.55,347.79,203.55,
682753.12,141.55,13.99,139.17,223.81,0,0,328.6,193.18,339.76,193.18,
682733.08,134.71,12.75,129.83,201.42,0,0,354.82,203.78,368.29,203.78,
682713.02,128.7,12.42,123.11,196.79,0,0,347.68,207.87,351.12,207.87,
682692.98,139.4,13.95,133.53,220.48,0,0,333.47,193.75,341.76,193.75,
682672.93,138.11,12.85,131.68,202.37,0,0,351.1,202.05,368.66,202.05,
682652.87,131.81,12.54,128.2,199.44,0,0,341.59,206.14,352.94,206.14,
682632.83,138.3,13.43,134.2,212.76,0,0,338.74,197.35,343.6,197.35,
682612.78,133.79,13.01,128.57,206.61,0,0,353.85,202.05,365.91,202.05,
682592.72,130.21,12.54,124.88,197.81,0,0,349.12,206.44,346.6,206.43,
682572.65,145.12,13.83,138.44,218.56,0,0,338.35,196.63,341.62,196.63,
682552.60,135.91,12.79,130.33,201.88,0,0,357.7,200.63,359.48,200.66,
682532.54,128.3,12.44,123.75,196.78,0,0,345.49,207.29,351.22,207.29,
682512.49,138.69,13.91,134.38,221.83,0,0,339.99,197.35,342.35,197.35,
682492.45,135.45,12.78,129.18,201.62,0,0,356.26,201.77,363.5,201.77,
682472.40,131.54,12.54,126.9,199.47,0,0,344.6,206.43,350.19,206.41,
682452.35,138.73,13.93,134.84,221.57,0,0,336.46,197.5,345.88,197.5,
682432.32,135.23,12.78,129.73,202.21,0,0,355.2,201.77,364.56,201.77,
682412.25,130.01,12.51,126.56,198.66,0,0,344.57,206.86,351.15,206.86,
682392.18,139.09,14.05,134.91,222.9,0,0,337.75,196.35,341.34,196.35,
682372.14,155.78,13.59,150.07,213.71,0,0,331.44,193.18,336.74,193.18,
682351.95,133.94,12.55,128.57,198.26,0,0,355.73,205.42,355.43,205.41,
