DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
116474.66,30.77,0.67,30.43,9.78,0,0,0,0,0,0,
116454.61,97.63,2.99,94.36,39.6,0,0,411.36,171.43,396.76,171.23,
116434.58,43.34,2.1,36.52,26.34,0,0,579.66,238.44,562.47,238.16,
116414.56,41.56,2.05,35.62,25.63,0,0,568.76,240.06,545.76,239.77,
116394.46,44.98,2.11,38.02,26.38,0,0,556.69,233.58,543.28,233.32,
116374.43,40.52,2.04,34.42,25.52,0,0,572.65,241.77,552.26,241.47,
116354.41,41.41,1.93,35.49,24.88,0,0,582.64,240.06,559.49,239.77,
116334.38,41.69,2.07,35.25,26.9,0,0,574.41,237.64,559.79,237.35,
116314.34,40.98,2.06,35.2,27.65,0,0,559.55,239.22,545.32,238.96,
116294.31,38.79,1.85,32.32,24.85,0,0,568.25,235.62,546.07,235.35,
116274.29,39.91,1.81,33.95,24.15,0,0,580.24,244.9,563.43,244.61,
116254.27,39.56,1.94,33.94,26.07,0,0,592.13,236.83,560.8,236.54,
116234.25,39.62,1.93,34.04,25.96,0,0,567.74,240.86,546.78,240.58,
116214.16,40.18,1.94,34.26,26.5,0,0,567.36,235.49,537.51,235.23,
116194.12,37.12,1.91,32,25.51,0,0,569.93,239.53,552.28,239.23,
116174.10,39.64,1.82,34.36,24.65,0,0,582.59,244.09,561.08,243.8,
116154.08,41.41,2,36.74,28.43,0,0,587.29,236.03,565.63,235.74,
116134.06,40.3,1.76,33.68,26.37,0,0,561.64,241.67,548.22,241.38,
116114.03,40.53,1.77,35,26.6,0,0,564.49,233.11,538.02,232.86,
116093.99,39.75,1.64,33.21,24.29,0,0,579.59,243.15,557.85,242.86,
116073.97,39.61,1.76,34.16,26.39,0,0,580.89,240.06,561.24,239.77,
116053.95,41.38,1.77,34.74,26.38,0,0,577.87,238.44,556.64,238.16,
116033.88,39.87,1.76,34.37,26.25,0,0,561.43,241.55,539,241.28,
116013.85,39.32,1.73,32.71,25.69,0,0,564.78,233.13,545.71,232.83,
115993.83,39.2,1.71,33.81,25.69,0,0,580.77,244.9,562.9,244.61,
115973.81,40.57,1.86,34.6,27.54,0,0,587.01,236.56,565.92,236.27,
115953.79,42.25,1.93,36.37,28.19,0,0,563.61,241.67,540.57,241.38,
115933.76,42.31,1.92,35.31,28.01,0,0,560.72,231.7,539.29,231.44,
115913.74,39.3,1.81,34.25,27.3,0,0,584.93,244.9,558.74,244.61,
115893.72,41.87,2.02,34.95,29.75,0,0,587.15,236.03,565.78,235.74,
115873.70,41.2,2,34.94,29.73,0,0,560.12,241.67,547.08,241.38,
115853.68,40.94,2.02,35.13,30.14,0,0,557.21,231.7,539.74,231.44,
115833.66,43.51,2.12,37.26,31.83,0,0,579.46,244.09,564.21,243.8,
115813.63,41.8,2.25,35.04,33.68,0,0,589.25,236.03,563.68,235.74,
