DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
856972.58,13.02,0.24,12.1,3.35,0,0,0,0,0,0,
856952.56,1.96,0.04,1.03,0.56,0,0,0,0,0,0,
856932.51,92.35,2.33,89.77,43.26,0,0,14.05,1.9,14.41,1.88,
856912.48,60.53,4.86,48.73,76.96,0,0,170.13,24.71,172.7,24.46,
856892.46,55.87,4.82,46.2,76.36,0,0,176.59,22.81,176.27,22.58,
856872.44,55.85,4.87,45.72,75.4,0,0,174.52,22.81,178.9,22.58,
856852.42,58.97,5.25,46.05,80.65,0,0,171.38,22.81,172.53,22.58,
856832.39,56.53,4.82,46.67,74.78,0,0,176.29,24.71,176.66,24.46,
856812.36,57.93,4.89,46.14,74.28,0,0,173.18,22.81,174.96,22.58,
856792.34,59.35,5.25,46.68,79.67,0,0,173.9,22.81,176.43,22.58,
856772.31,60.82,5.13,50.61,79.46,0,0,171,24.71,171.84,24.46,
856752.28,58.16,5.34,45.63,80.65,0,0,176.97,22.81,177.32,22.58,
856732.26,59.81,5.35,47.93,82.37,0,0,172.25,22.81,174.06,22.58,
856712.23,68.86,6.12,53.53,90.71,0,0,173.87,22.81,174.29,22.58,
856692.17,308.59,9.22,302,150.43,0,0,98.42,14.11,100.8,13.98,
856672.11,355.1,11.49,360.72,191.03,0,0,118.1,15.21,117.95,15.05,
856652.08,55.32,5.37,43.38,79.79,0,0,174.58,22.81,175.35,22.58,
856632.06,54.83,5.73,44.6,86.12,0,0,173.74,22.81,176.42,22.58,
856612.03,54.88,5.36,43.88,81.13,0,0,176.06,24.44,178.1,24.19,
856591.99,53.68,5.34,42.7,80.05,0,0,176.77,22.81,177.67,22.58,
856571.96,55.85,5.61,44.51,84.13,0,0,170.95,24.71,173.16,24.46,
856551.95,55.41,5.25,43.31,77.99,0,0,176.64,22.81,179.23,22.58,
856531.92,54,5.2,43.46,78.12,0,0,176.18,22.81,178.16,22.58,
856511.90,57.8,5.57,45.96,83.31,0,0,170.24,24.71,172.59,24.46,
856491.88,55.7,5.27,45.26,78.71,0,0,178.26,22.81,178.81,22.58,
856471.86,56.46,5.58,43.11,82.4,0,0,176.63,22.81,176.51,22.58,
856451.84,56.55,5.32,42.87,77.74,0,0,173.08,24.71,172.62,24.46,
856431.82,54.38,5.1,41.06,75.17,0,0,176.53,22.81,179.44,22.58,
856411.80,56.64,5.55,42.91,81.03,0,0,174.35,22.81,175.81,22.58,
856391.78,54.22,5.26,42.57,76.48,0,0,176.86,24.71,177.3,24.46,
856371.76,53.32,5.19,40.99,75.3,0,0,178.1,22.81,179.26,22.58,
856351.74,57.45,5.67,43.78,82.14,0,0,171.25,24.71,171.58,24.46,
856331.70,60.4,5.37,45.13,77.03,0,0,176.85,22.81,179.03,22.58,
856311.68,55.89,5.56,42.19,80.92,0,0,175.46,22.81,177.68,22.58,
856291.65,55.46,5.31,43.72,77.06,0,0,173.31,24.71,173.03,24.46,
856271.63,53.32,5.19,41.15,75.4,0,0,175.77,22.81,179.35,22.58,
856251.61,56.49,5.6,42.96,81.39,0,0,175.12,22.81,175.64,22.58,
856231.59,55.74,5.25,43.56,76.93,0,0,176.69,24.71,177.47,24.46,
856211.57,54.57,5.19,42.4,75.77,0,0,178.25,22.81,179.11,22.58,
856191.55,58.6,5.73,44.03,82.49,0,0,170.19,24.71,172.64,24.46,
856171.53,54.02,5.23,41.87,75.65,0,0,177.69,22.81,178.19,22.58,
856151.50,56.58,5.6,42.13,80.93,0,0,175.64,22.81,177.51,22.58,
856131.47,62.34,5.51,46.94,79.79,0,0,170.28,24.71,172.55,24.46,
856111.44,73.19,5.88,60.97,84.61,0,0,174.03,22.81,175.86,22.58,
856091.38,180.18,10.44,172.86,153.27,0,0,36.76,3.8,37.2,3.76,
856071.32,67.35,2.34,69.63,56.06,0,0,0,0,0,0,
856051.22,145.46,3.64,135.78,74.35,0,0,0,0,0,0,
856031.18,145.48,3.43,156.58,58.39,0,0,0,0,0,0,
856011.14,77.02,4.27,77.16,65.93,0,0,0,0,0,0,
855991.09,128.96,3.49,129.73,58.14,0,0,0,0,0,0,
855971.03,144.75,4.57,147.8,73.96,0,0,0,0,0,0,
855950.96,196.52,5.55,225.17,101.52,0,0,0,0,0,0,
855930.91,145.12,8.72,144.39,135.32,0,0,0,0,0,0,
855910.88,156.92,2.05,160.72,35.13,0,0,0,0,0,0,
855890.83,65.73,0.39,66.76,8.78,0,0,0,0,0,0,
855870.80,71.94,0.41,71.42,8.86,0,0,0,0,0,0,
855850.76,59.1,0.28,59.36,6.16,0,0,0,0,0,0,
855830.71,70.27,0.78,70,13.27,0,0,0,0,0,0,
855810.67,70.78,0.47,70.38,8.7,0,0,0,0,0,0,
855790.62,84.33,0.93,84.87,17.7,0,0,0,0,0,0,
855770.58,57.68,0.42,55.7,6.55,0,0,0,0,0,0,
855750.52,58.22,0.87,61.13,15.35,0,0,0,0,0,0,
855730.44,129.29,1.85,126.62,27.64,0,0,0,0,0,0,
855710.40,49.35,0.28,44.72,4.03,0,0,0,0,0,0,
855690.35,56.18,0.51,47.78,7.62,0,0,0,0,0,0,
855670.29,110.99,1.71,105.91,31.46,0,0,0,0,0,0,
855650.23,296.77,6.29,289.53,98.94,0,0,0,0,0,0,
855628.67,52.65,0.62,51.28,8.72,0,0,0,0,0,0,
855608.64,72.54,1.01,72.21,17.29,0,0,0,0,0,0,
855588.58,54.41,0.52,50.89,8.57,0,0,0,0,0,0,
855568.55,45.73,0.63,40.81,9.4,0,0,0,0,0,0,
855548.52,77.24,2.6,69.27,41.66,0,0,0,0,0,0,
855528.47,102.91,4.43,103.96,67.66,0,0,0,0,0,0,
855508.42,105.47,2.24,94.43,35.24,0,0,0,0,0,0,
855488.38,87.32,2.6,86.34,41.2,0,0,0,0,0,0,
855468.33,89.71,2.46,91.28,38.7,0,0,0,0,0,0,
855448.28,170.79,7.5,172,119.83,0,0,0,0,0,0,
855428.22,129.52,4.11,121.26,60.25,0,0,0,0,0,0,
855408.18,159.94,2.95,150.59,43.92,0,0,0,0,0,0,
855388.14,223.14,3.34,214.97,50.43,0,0,0,0,0,0,
855368.07,165.05,4.78,142.76,68.99,0,0,0,0,0,0,
855347.95,109.22,2.85,90.44,40.13,0,0,0,0,0,0,
855327.91,110.83,2.78,94.99,42.62,0,0,0,0,0,0,
855307.84,127.02,3.91,109.29,54.16,0,0,0,0,0,0,
855287.78,94.04,2.49,80.4,37,0,0,0,0,0,0,
855267.74,79.12,2.2,71.73,33.97,0,0,0,0,0,0,
855247.70,27.72,0.87,23.14,12.79,0,0,0,0,0,0,
855227.66,117.2,4.3,111.9,63.9,0,0,0,0,0,0,
855207.62,68.9,1.37,68.35,24.52,0,0,0,0,0,0,
855187.58,130.36,3.62,108.93,50.44,0,0,0,0,0,0,
855167.55,62.31,2.05,52.06,29.47,0,0,0,0,0,0,
855147.49,106.29,3.24,96.74,47.12,0,0,0,0,0,0,
855127.45,105.47,3.11,92.56,45.83,0,0,0,0,0,0,
855107.41,141.11,4.94,124.04,75.26,0,0,0,0,0,0,
855087.36,59.92,1.6,55.74,23.73,0,0,0,0,0,0,
855067.29,153.29,2.43,168.23,42.68,0,0,0,0,0,0,
855047.25,102.08,3.1,98.54,49.86,0,0,0,0,0,0,
855027.20,60.38,1.62,53.49,24.38,0,0,0,0,0,0,
855007.17,10.53,0.38,10.5,7.02,0,0,0,0,0,0,
854987.14,96.51,3.87,86.46,60.65,0,0,0,0,0,0,
854967.08,128.58,3.95,112.38,57.61,0,0,0,0,0,0,
854947.02,63.37,1.91,55.34,26.7,0,0,0,0,0,0,
854926.96,124.56,3.45,114.12,55.91,0,0,0,0,0,0,
854906.90,128.59,8.11,126.27,132.68,0,0,0,0,0,0,
854886.83,99.81,2.82,98.82,40.76,0,0,0,0,0,0,
854866.75,133.31,3.1,112.62,46.84,0,0,0,0,0,0,
854846.66,79.66,3.66,86.64,67.17,0,0,0,0,0,0,

