DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
1055701.80,13.22,0.21,11.65,2.65,0,0,0,0,0,0,
1055681.79,0,0,0.01,0.01,0,0,0,0,0,0,
1055661.77,0.07,0,0.03,0.03,0,0,0,0,0,0,
1055641.75,12.14,0.1,9.75,1.29,0,0,0,0,0,0,
1055621.73,3.37,0,3.29,0.01,0,0,0,0,0,0,
1055601.71,0.52,0.01,0.32,0.15,0,0,0,0,0,0,
1055581.69,0.01,0,0.03,0.06,0,0,0,0,0,0,
1055561.68,0.22,0,0.14,0.04,0,0,0,0,0,0,
1055541.66,5.21,0.01,2,0.12,0,0,0,0,0,0,
1055521.64,1.78,0.04,1.02,0.35,0,0,0,0,0,0,
1055501.61,80.22,1.96,75.16,25.68,0,0,0,0,0,0,
1055481.59,45.61,2.22,31.36,27.99,0,0,194.4,19.76,220.12,19.76,
1055461.57,44.15,2.26,29.93,27.58,0,0,185.45,19.76,209.34,19.76,
1055441.55,61.5,2.54,49.01,33.84,0,0,195.51,18.82,219.01,18.82,
1055421.53,44.34,2.09,29.8,27.81,0,0,195.3,19.76,219.23,19.76,
1055401.51,43.63,1.87,29.3,26.13,0,0,191.04,19.76,213.23,19.76,
1055381.49,45.2,1.86,30.08,25.75,0,0,191.13,19.76,212.54,19.76,
1055361.48,43.51,1.82,29.05,25.93,0,0,194.06,19.76,220.46,19.76,
1055341.46,43.77,1.82,28.47,25.37,0,0,194.4,18.82,220.12,18.82,
1055321.44,49.8,1.88,32.66,23.64,0,0,193.55,19.76,216.14,19.76,
1055301.42,44.79,1.84,29.16,22.02,0,0,186.83,19.76,211.33,19.76,
1055281.40,47.11,1.87,30.96,23.68,0,0,193.82,19.76,220.7,19.76,
1055261.38,47.25,1.95,32.22,25,0,0,193.78,18.82,220.74,18.82,
