DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
454708.41,15.65,0.29,14.14,4.22,0,0,0,0,0,0,
454688.39,5.4,0.08,5.08,1.34,0,0,0,0,0,0,
454668.37,3.61,0.06,3.58,1.02,0,0,0,0,0,0,
454648.32,211.05,5.96,229.24,98.39,0,0,0,0,0,0,
454628.29,21.68,0.51,21.47,9.46,0,0,0,0,0,0,
454608.27,0.05,0.01,0.03,0.02,0,0,0,0,0,0,
454588.25,0.11,0,0.03,0.02,0,0,0,0,0,0,
454568.23,0,0,0,0,0,0,0,0,0,0,
454548.22,0.03,0,0.01,0.03,0,0,0,0,0,0,
454528.20,0.04,0,0.03,0.04,0,0,0,0,0,0,
454508.18,0.15,0,0.01,0.06,0,0,0,0,0,0,
454488.16,0.19,0.01,0.11,0.16,0,0,0,0,0,0,
454468.14,0,0,0,0.01,0,0,0,0,0,0,
454448.13,2.14,0.03,2.84,0.59,0,0,0,0,0,0,
454428.11,0.93,0.01,1.26,0.15,0,0,0,0,0,0,
454408.09,0.95,0.01,0.58,0.14,0,0,0,0,0,0,
454388.07,6.07,0.11,5.13,2,0,0,0,0,0,0,
454366.58,93.38,2.1,89.41,37.12,0,0,190.49,7.07,189.37,6.66,
454346.56,29.38,0.91,27.3,12.32,0,0,317.73,9.9,323.17,9.33,
454326.54,28.92,0.85,27.27,11.59,0,0,308.79,9.9,309.39,9.33,
454306.53,30.67,1.01,28.37,13.75,0,0,318.31,9.9,318.45,9.33,
454286.51,33.11,0.88,30.72,12.87,0,0,331.93,11.32,327.73,10.66,
454266.47,30.11,0.87,27.91,13.24,0,0,310.06,9.9,308.07,9.33,
454246.46,29.28,0.98,27.24,15.04,0,0,308.49,9.9,309.37,9.33,
454226.44,32.01,1.14,30.01,17.59,0,0,317.52,9.9,317.98,9.33,
454206.42,30.89,1.06,28.77,15.43,0,0,337.5,10.85,334.29,10.2,
454186.40,29.57,1.06,27.09,15.16,0,0,308.81,9.9,306.71,9.33,
454166.39,29.11,1.04,27.38,15.27,0,0,310.19,9.9,312.36,9.33,
454146.37,31.48,1.19,29.35,17.5,0,0,314.99,11.23,316.02,10.66,
454126.35,30.82,1.07,28.65,15.66,0,0,331.36,9.98,336.3,9.33,
454106.33,31.16,1.07,29.99,15.91,0,0,307.36,9.9,308.15,9.33,
