DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
1075953.68,147.29,4.04,161.56,65.16,0,0,0,0,0,0,
1075933.66,15.54,0.04,21.1,1.05,0,0,0,0,0,0,
1075913.64,13.01,0.24,11.34,3.01,0,0,0,0,0,0,
1075893.60,79.21,2.05,74.42,27.77,0,0,9.84,0.94,13.66,0.94,
1075873.58,31.5,1.41,23.09,19.01,0,0,169.43,12.23,215.86,12.23,
1075853.56,31.32,1.27,22.82,17.77,0,0,158.49,11.29,214.15,11.29,
1075833.54,36.42,1.37,26.69,19.09,0,0,167.58,11.29,221.81,11.29,
1075813.52,34.56,1.43,25.34,19.87,0,0,165.34,12.23,214.18,12.23,
1075793.49,38.7,1.42,29.91,19.27,0,0,159.29,11.29,213.35,11.29,
1075773.47,30.57,1.25,22.22,16.47,0,0,171.17,11.29,218.22,11.29,
1075753.45,30.47,1.33,22.09,17.75,0,0,165.91,12.23,213.61,12.23,
1075733.43,30.34,1.3,21.81,17.09,0,0,161.78,11.29,213.4,11.29,
1075713.41,32.57,1.37,22.19,17.14,0,0,168.03,11.29,218.83,11.29,
1075693.39,32.35,1.33,23.14,17.36,0,0,167.33,12.23,212.19,12.23,
1075673.37,31.07,1.29,21.85,16.63,0,0,161.42,11.29,218.59,11.29,
1075653.35,34.08,1.22,23.8,16.06,0,0,165.07,12.23,215.68,12.23,
1075633.30,32.25,1.12,22.48,14.98,0,0,161.83,11.29,210.81,11.29,
1075613.28,31.47,1.1,22.73,14.69,0,0,170.78,11.29,218.61,11.29,
1075593.26,33.09,1.26,23.14,15.73,0,0,164.26,12.23,215.26,12.23,
1075573.24,31,1.15,20.86,13.39,0,0,159.41,11.29,214.94,11.29,
1075553.22,31.95,1.21,21.82,14.26,0,0,172.19,11.29,214.67,11.29,
1075533.20,31.49,1.17,21.64,13.96,0,0,164.98,12.23,216.95,12.23,
