DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
936670.23,12.86,0.21,12.67,3.64,0,0,0,0,0,0,
936650.22,0.01,0,0.05,0.03,0,0,0,0,0,0,
936630.20,0,0,0,0,0,0,0,0,0,0,
936610.18,0.08,0.01,0.04,0.15,0,0,0,0,0,0,
936590.16,3.64,0.05,4.3,1.01,0,0,0,0,0,0,
936570.15,3.31,0.04,2,0.33,0,0,0,0,0,0,
936550.13,0,0,0.01,0.03,0,0,0,0,0,0,
936530.11,0.01,0,0,0,0,0,0,0,0,0,
936510.09,0.01,0,0,0.01,0,0,0,0,0,0,
936490.07,1.54,0.02,0.64,0.2,0,0,0,0,0,0,
936470.05,1.29,0.01,1.38,0.29,0,0,0,0,0,0,
936450.03,1,0.02,1.24,0.42,0,0,0,0,0,0,
936429.98,123.13,3.36,122.72,50.9,0,0,0,0,0,0,
936409.90,133.02,4.03,134.12,59.39,0,0,0,0,0,0,
936389.88,0.2,0.01,0.04,0.05,0,0,0,0,0,0,
936369.87,0.13,0.01,0.04,0.04,0,0,0,0,0,0,
936349.85,0.11,0,0.1,0.1,0,0,0,0,0,0,
936329.83,0.01,0,0.03,0.03,0,0,0,0,0,0,
936309.81,3.19,0.04,3.69,0.63,0,0,0,0,0,0,
936289.79,1.08,0.02,0.74,0.24,0,0,0,0,0,0,
936269.76,13.38,0.29,10.68,9.43,0,0,0,0,0,0,
936249.71,97.64,3.58,85.43,52.76,0,0,209.98,135.48,208.99,135.48,
936229.69,48.28,3.36,34.8,44.95,0,0,323.14,203.21,320.8,203.21,
936209.67,48.27,3.36,34.51,45.79,0,0,323.53,203.21,323.29,203.21,
936189.65,49.98,3.42,35.61,45.91,0,0,321.74,203.21,320.12,203.21,
936169.63,47.35,3.4,34.62,45.21,0,0,321.44,203.21,320.42,203.21,
936149.61,48.83,3.42,37.4,45.28,0,0,321.77,203.21,320.08,203.21,
936129.59,47.76,3.47,34.82,44.55,0,0,321.56,204.15,322.8,204.15,
