DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
976895.73,12.2,0.14,11.21,2.48,0,0,0,0,0,0,
976875.71,0.03,0,0.02,0.01,0,0,0,0,0,0,
976855.69,0.01,0,0.01,0.05,0,0,0,0,0,0,
976835.68,0.93,0.02,0.5,0.12,0,0,0,0,0,0,
976815.66,0.94,0.01,0.38,0.18,0,0,0,0,0,0,
976795.64,0.68,0.01,0.32,0.03,0,0,0,0,0,0,
976775.62,0.04,0,0.03,0.03,0,0,0,0,0,0,
976755.61,0,0,0.02,0.03,0,0,0,0,0,0,
976735.59,0,0,0.01,0.01,0,0,0,0,0,0,
976715.57,0.24,0.01,0.08,0.08,0,0,0,0,0,0,
976695.55,0.08,0,0,0.03,0,0,0,0,0,0,
976675.53,0.2,0.01,0.04,0.17,0,0,0,0,0,0,
976655.52,2.69,0.03,3.33,0.68,0,0,0,0,0,0,
976635.50,0.01,0,0.01,0.03,0,0,0,0,0,0,
976615.48,0.83,0.01,0.33,0.15,0,0,0,0,0,0,
976595.46,0.35,0.01,0.33,0.07,0,0,0,0,0,0,
976575.44,0.47,0,0.24,0.06,0,0,0,0,0,0,
976555.43,0.05,0,0.09,0.03,0,0,0,0,0,0,
976535.41,2.91,0.05,2.72,0.88,0,0,0,0,0,0,
976515.37,99.18,3.24,84.06,40.35,0,0,135.46,76.2,136.86,76.2,
976495.35,50.87,2.91,25.77,35.1,0,0,300.63,169.34,304.52,169.34,
976475.33,49.08,2.89,26.86,36.68,0,0,301.13,169.34,304.03,169.34,
976455.31,47.33,2.9,25.66,35.45,0,0,303.44,169.34,301.71,169.34,
976435.30,49.08,2.91,26.78,38.48,0,0,303.34,169.34,301.81,169.34,
976415.28,48.13,2.91,26.36,35.69,0,0,301.08,169.34,304.08,169.34,
976395.26,48.9,2.8,26.57,35.89,0,0,302.6,169.34,302.55,169.34,
