DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
90232.65,12.22,0.2,12.76,3.07,0,0,0,0,0,0,
90212.64,0.01,0,0,0,0,0,0,0,0,0,
90192.62,0,0,0.01,0.03,0,0,0,0,0,0,
90172.60,0,0,0.02,0.01,0,0,0,0,0,0,
90152.59,0.06,0,0.03,0.01,0,0,0,0,0,0,
90132.57,0.04,0,0.1,0.1,0,0,0,0,0,0,
90112.55,0.01,0,0.01,0.01,0,0,0,0,0,0,
90092.53,0.01,0,0.04,0.01,0,0,0,0,0,0,
90072.51,0.15,0,0.19,0.07,0,0,0,0,0,0,
90052.49,0.15,0,0.06,0.03,0,0,0,0,0,0,
90032.48,0.79,0.01,1.03,0.28,0,0,0,0,0,0,
90012.46,0.13,0.01,0.11,0.06,0,0,0,0,0,0,
89992.44,0.92,0.03,0.98,0.41,0,0,0,0,0,0,
89972.40,107.55,4.1,101.88,66.44,0,0,67.43,9.5,66.01,9.41,
89952.38,89.77,7.05,74.08,99.6,0,0,219.47,30.41,207.57,30.11,
89932.36,90.29,6.9,73.11,96.08,0,0,220.18,30.41,206.86,30.11,
89912.34,94.89,7.55,78.04,110,0,0,215.16,30.41,203.12,30.11,
89892.32,83.28,7.14,67.47,107.95,0,0,220.35,30.41,210.37,30.11,
89872.30,84.95,7.23,67.1,107.39,0,0,220.33,30.41,209.65,30.11,
89852.27,84.72,7.23,66.8,107.69,0,0,217.31,30.41,209.73,30.11,
89832.23,87.38,7.51,68.13,112.03,0,0,218.12,30.41,208.91,30.11,
89812.21,93.98,7.38,76.56,110.8,0,0,217.99,30.41,209.04,30.11,
89792.19,83.83,7.33,66,107.9,0,0,219.48,30.41,207.55,30.11,
89772.16,88.35,6.97,69.75,102.15,0,0,219.27,30.41,207.76,30.11,
89752.14,82.78,7.54,65.95,110.87,0,0,218.2,30.41,208.83,30.11,
